merchant_id,merchant_reference_record_count,merchant_name,merchant_category,business_type,merchant_status,mcc,city,state,declared_avg_ticket_size,merchant_status_values,merchant_category_values,merchant_status_count,merchant_category_count,invalid_mcc_records,suspended_reference_records,merchant_reference_inconsistency_flag
MCH5167,1,Bose and Sons,BOOK_STORE,PRIVATE_LIMITED,INACTIVE,5942,JALANDHAR,PUNJAB,1269.25,INACTIVE,BOOK_STORE,1,1,0,0,False
MCH5169,1,Kurian-Narayan,STATIONERY,INDIVIDUAL,ACTIVE,5942,JALANDHAR,PUNJAB,1621.49,ACTIVE,STATIONERY,1,1,0,0,False
MCH5171,1,"pandya, bawa and kibe",TRANSPORTATION,PARTNERSHIP,ACTIVE,4131,JPR,RAJASTHAN,1895.53,ACTIVE,TRANSPORTATION,1,1,0,0,False
MCH5176,1,"Samra,SampathandChaudhuri",TRAVEL,INDIVIDUAL,ACTIVE,4131,JALANDHAR,PUNJAB,905.0,ACTIVE,TRAVEL,1,1,0,0,False
MCH5180,2,MULTIPLE_VALUES,FASHION,MULTIPLE_VALUES,ACTIVE,5699,MULTIPLE_VALUES,MULTIPLE_VALUES,900.6099999999999,ACTIVE,FASHION,1,1,0,0,False
MCH5182,1,"kadakia, raman and badal",TRANSPORT,SOLE_PROPRIETOR,INACTIVE,4131,ASR,PUNJAB,932.0,INACTIVE,TRANSPORT,1,1,0,0,False
MCH5183,1,Chandra LLC,STATIONERY,INDIVIDUAL,ACTIVE,05942,JAIPUR,RAJASTHAN,578.29,ACTIVE,STATIONERY,1,1,1,0,False
MCH5186,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,830.18,ACTIVE | INACTIVE,DEPARTMENT_STORE | MEDICAL_STORE,2,2,0,0,True
MCH5188,1,"Dube, Nair and Datta",BUS_TAXI,INDIVIDUAL,ACTIVE,4131,JALANDHAR,PUNJAB,2008.92,ACTIVE,BUS_TAXI,1,1,0,0,False
MCH5190,2,MULTIPLE_VALUES,MULTIPLE_VALUES,SOLE_PROPRIETOR,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1943.47,ACTIVE,BOOKS_STATIONERY | GROCERY,1,2,0,0,True
MCH5193,1,Shetty Inc,CHEMIST,PARTNERSHIP,ACTIVE,5912,AMRITSAR,PUNJAB,,ACTIVE,CHEMIST,1,1,0,0,False
MCH5196,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,3536.0,ACTIVE | SUSPENDED,RETAIL | TRAVEL,2,2,0,1,True
MCH5197,1,AcharyaInc,TRANSPORTATION,PRIVATE_LIMITED,ACTIVE,4131,JALANDAR,PUNJAB,699.94,ACTIVE,TRANSPORTATION,1,1,0,0,False
MCH5200,1,Saha PLC,BUS_TAXI,PRIVATE_LIMITED,ACTIVE,4131,LUDHIANA,PUNJAB,913.24,ACTIVE,BUS_TAXI,1,1,0,0,False
MCH5203,1,"Goel, Mishra and Ram",TELECOM,SOLE_PROPRIETOR,ACTIVE,4814,BLR,KARNATAKA,3326.82,ACTIVE,TELECOM,1,1,0,0,False
MCH5204,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,5411,MULTIPLE_VALUES,MULTIPLE_VALUES,955.33,ACTIVE,BOOKS_STATIONERY | GROCERY,1,2,1,0,True
MCH5205,1,"Yogi, Minhas and Goda",DEPARTMENT_STORE,PARTNERSHIP,INACTIVE,5311,LUDHIANA,PUNJAB,455.0,INACTIVE,DEPARTMENT_STORE,1,1,0,0,False
MCH5208,1,mann inc,GROCERIES,PRIVATE_LIMITED,SUSPENDED,05411,HYDERABAD,TELANGANA,1269.59,SUSPENDED,GROCERIES,1,1,1,1,False
MCH5210,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1319.3,ACTIVE | SUSPENDED,BOOK_STORE | CHEMIST | TRANSPRT,2,3,0,1,True
MCH5213,1,Keer-Yadav,HOTEL_LODGING,PRIVATE_LIMITED,ACTIVE,07011,JALANDHAR,PUNJAB,2157.19,ACTIVE,HOTEL_LODGING,1,1,1,0,False
MCH5215,1,Tank-Golla,MISC_RETAIL,INDIVIDUAL,ACTIVE,5999,HYDERABAD,TELANGANA,1953.0,ACTIVE,MISC_RETAIL,1,1,0,0,False
MCH5217,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1058.8249999999998,ACTIVE | INACTIVE,KIRANA | RETAIL,2,2,0,0,True
MCH5219,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,834.97,ACTIVE,HOSPITALITY | TELECOM,1,2,1,0,True
MCH5222,1,"Char, Warrior and Cherian",APPAREL,PARTNERSHIP,INACTIVE,5699,MADRAS,TAMIL_NADU,352.83,INACTIVE,APPAREL,1,1,0,0,False
MCH5223,1,"Dua, Raj and Aurora",FOOD,PRIVATE_LIMITED,ACTIVE,5812,LUDHIANA,PUNJAB,986.86,ACTIVE,FOOD,1,1,0,0,False
MCH5224,1,Prabhakar-Baral,MISCELLANEOUS,SOLE_PROPRIETOR,ACTIVE,5999,DELHI,DELHI,873.18,ACTIVE,MISCELLANEOUS,1,1,0,0,False
MCH5225,1,"Bera, Guha and Narayan",BOOK_STORE,INDIVIDUAL,ACTIVE,5942,HYD,TELANGANA,,ACTIVE,BOOK_STORE,1,1,0,0,False
MCH5226,1,Tiwari-Pau,OTHER,INDIVIDUAL,ACTIVE,5999,LUCKNOW,UTTAR_PRADESH,271.33,ACTIVE,OTHER,1,1,0,0,False
MCH5227,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2005.26,ACTIVE,FOOD_SERVICES | HOTEL,1,2,0,0,True
MCH5230,1,Bajaj Ltd,TRANSPORTATION,PARTNERSHIP,ACTIVE,MISC,DELHI,DELHI,3959.52,ACTIVE,TRANSPORTATION,1,1,1,0,False
MCH5231,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,5912,MULTIPLE_VALUES,MULTIPLE_VALUES,428.715,ACTIVE,GROCERY | PHARMACY,1,2,1,0,True
MCH5233,1,Raghavan-Mall,MOBILE_RECHARGE,PARTNERSHIP,ACTIVE,04814,BENGALURU,KARNATAKA,3087.5,ACTIVE,MOBILE_RECHARGE,1,1,1,0,False
MCH5235,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,3807.5,ACTIVE,BOOK_STORE | TRAVEL,1,2,0,0,True
MCH5236,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,5999,MULTIPLE_VALUES,MULTIPLE_VALUES,749.805,ACTIVE,OTHER | RETAIL_OTHER,1,2,0,0,True
MCH5237,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,5999,MULTIPLE_VALUES,MULTIPLE_VALUES,1470.74,ACTIVE | SUSPENDED,MISC_RETAIL | PHARMACY,2,2,1,1,True
MCH5239,1,Saha Inc,RETAIL_OTHER,INDIVIDUAL,ACTIVE,5999,LKO,UTTAR_PRADESH,6907.0,ACTIVE,RETAIL_OTHER,1,1,0,0,False
MCH5242,1,Mishra-Dua,DEPARTMENT_STORE,INDIVIDUAL,ACTIVE,5311,MUMBAI,MAHARASHTRA,,ACTIVE,DEPARTMENT_STORE,1,1,0,0,False
MCH5245,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2923.74,ACTIVE,KIRANA | RETAIL,1,2,0,0,True
MCH5247,1,Nagi Ltd,TELECOM,PARTNERSHIP,SUSPENDED,4814,AMRITSAR,PUNJAB,632.92,SUSPENDED,TELECOM,1,1,0,1,False
MCH5249,1,Tak Inc,HOTEL_LODGING,PRIVATE_LIMITED,ACTIVE,7011,LUCKNOW,UTTAR_PRADESH,,ACTIVE,HOTEL_LODGING,1,1,0,0,False
MCH5250,1,Virk-Nadkarni,RETAIL_OTHER,PARTNERSHIP,SUSPENDED,5999,PUNE,MAHARASHTRA,759.43,SUSPENDED,RETAIL_OTHER,1,1,0,1,False
MCH5251,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2133.3450000000003,ACTIVE | INACTIVE,GROCERIES | TRANSPORTATION,2,2,0,0,True
MCH5253,1,Balakrishnan PLC,CHEMIST,SOLE_PROPRIETOR,ACTIVE,5912,MUMBAI,MAHARASHTRA,,ACTIVE,CHEMIST,1,1,0,0,False
MCH5256,1,GhoshLLC,TRANSPORT,INDIVIDUAL,ACTIVE,4131,MADRAS,TAMIL_NADU,429.35,ACTIVE,TRANSPORT,1,1,0,0,False
MCH5257,1,Kara-Sibal,TELECOM,INDIVIDUAL,ACTIVE,4814,BENGALURU,KARNATAKA,1601.92,ACTIVE,TELECOM,1,1,0,0,False
MCH5258,1,Kibe-Ramanathan,BOOK_STORE,PARTNERSHIP,ACTIVE,,DILLI,DELHI,3143.33,ACTIVE,BOOK_STORE,1,1,1,0,False
MCH5260,1,"Memon, Ben and Sant",MEDICAL,SOLE_PROPRIETOR,ACTIVE,5912,JALANDHAR,PUNJAB,1467.0,ACTIVE,MEDICAL,1,1,0,0,False
MCH5261,1,M0dy Gr0up,BOOK_STORE,INDIVIDUAL,ACTIVE,5942,JAIPUR,RAJASTHAN,345.16,ACTIVE,BOOK_STORE,1,1,0,0,False
MCH5263,1,"Narang, Kata and Pillai",DEPARTMENT_STORES,PRIVATE_LIMITED,ACTIVE,5311,LUDHIANA,PUNJAB,,ACTIVE,DEPARTMENT_STORES,1,1,0,0,False
MCH5265,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1611.565,ACTIVE,CLOTHING | GROCERY_STORES,1,2,1,0,True
MCH5267,1,"Chandra, Som and Grewal",TRANSPORTATION,INDIVIDUAL,ACTIVE,4131,HYDERABAD,TELANGANA,999.83,ACTIVE,TRANSPORTATION,1,1,0,0,False
MCH5268,1,Nagy-Ravel,MISC_RETAIL,SOLE_PROPRIETOR,SUSPENDED,5999,KOLKATA,WEST_BENGAL,4125.6,SUSPENDED,MISC_RETAIL,1,1,0,1,False
MCH5269,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,699.5,ACTIVE,BOOKS_STATIONERY | BOOK_STORE,1,2,1,0,True
MCH5270,1,"Kannan, Goda and Kade",HOTEL_LODGING,INDIVIDUAL,INACTIVE,7011,LUCKNOW,UTTAR_PRADESH,469.0,INACTIVE,HOTEL_LODGING,1,1,0,0,False
MCH5271,1,Choudhary-Chaudhry,FOOD_SERVICES,PARTNERSHIP,ACTIVE,5812,LDH,PUNJAB,,ACTIVE,FOOD_SERVICES,1,1,0,0,False
MCH5274,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,791.005,ACTIVE,TELECOM | TRAVEL,1,2,0,0,True
MCH5277,1,Kannan-Deshmukh,BOOK_STORE,PRIVATE_LIMITED,INACTIVE,5942,LUCKNOW,UTTAR_PRADESH,4638.51,INACTIVE,BOOK_STORE,1,1,0,0,False
MCH5278,1,"Sarraf, Peri and Ratti",MISC_RETAIL,PRIVATE_LIMITED,ACTIVE,5999,KOLKATA,WEST_BENGAL,1446.64,ACTIVE,MISC_RETAIL,1,1,0,0,False
MCH5280,1,Mani-Chada,BUS_TAXI,SOLE_PROPRIETOR,ACTIVE,4131,CHENNAI,TAMIL_NADU,1112.24,ACTIVE,BUS_TAXI,1,1,0,0,False
MCH5281,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,KARNATAKA,526.585,ACTIVE,HOTELS | KIRANA,1,2,0,0,True
MCH5283,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,05912,MULTIPLE_VALUES,MULTIPLE_VALUES,1266.0,ACTIVE | INACTIVE,MEDICAL | PHARMACIES,2,2,3,0,True
MCH5285,1,"Yadav, Dhawan and Bahri",RETAIL,INDIVIDUAL,ACTIVE,05311,BENGALURU,KARNATAKA,220.0,ACTIVE,RETAIL,1,1,1,0,False
MCH5287,2,MULTIPLE_VALUES,MULTIPLE_VALUES,PARTNERSHIP,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,823.34,ACTIVE,FOOD_SERVICES | TRAVEL,1,2,1,0,True
MCH5288,2,"THAMAN, MUNI AND OM",MISCELLANEOUS,SOLE_PROPRIETOR,ACTIVE,5999,PUNE,MAHARASHTRA,1015.84,ACTIVE,MISCELLANEOUS,1,1,0,0,False
MCH5292,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,542.0,ACTIVE | INACTIVE,KIRANA | OTHER,2,2,0,0,True
MCH5293,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1512.4299999999998,ACTIVE | SUSPENDED,BUS_TAXI | MISCELLANEOUS | TRAVEL,2,3,1,1,True
MCH5294,1,Bhakta Group,TELECOM,PRIVATE_LIMITED,ACTIVE,4814,JAIPUR,RAJASTHAN,765.13,ACTIVE,TELECOM,1,1,0,0,False
MCH5295,1,"Goda, Prashad and Narain",MEDICAL,INDIVIDUAL,ACTIVE,,LKO,UTTAR_PRADESH,888.39,ACTIVE,MEDICAL,1,1,1,0,False
MCH5298,1,Keer and Sons,MISCELLANEOUS,PARTNERSHIP,INACTIVE,5999,BENGALURU,KARNATAKA,600.45,INACTIVE,MISCELLANEOUS,1,1,0,0,False
MCH5303,1,walla inc,DEPARTMENT_STORES,PRIVATE_LIMITED,ACTIVE,5311,MADRAS,TAMIL_NADU,1019.0,ACTIVE,DEPARTMENT_STORES,1,1,0,0,False
MCH5305,1,taneja inc,HOTELS,SOLE_PROPRIETOR,ACTIVE,7011,CHENNAI,TAMIL_NADU,1731.48,ACTIVE,HOTELS,1,1,0,0,False
MCH5307,1,"Balan, Varughese and Dave",RESTAURANTS,PARTNERSHIP,ACTIVE,5812,PUNE,MAHARASHTRA,204.07,ACTIVE,RESTAURANTS,1,1,0,0,False
MCH5308,1,Shukla-Trivedi,FOOD,INDIVIDUAL,ACTIVE,,JAIPUR,RAJASTHAN,,ACTIVE,FOOD,1,1,1,0,False
MCH5312,1,Choudhary Inc,GROCERY,PARTNERSHIP,ACTIVE,05411,KOLKATA,WEST_BENGAL,1438.2,ACTIVE,GROCERY,1,1,1,0,False
MCH5316,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,706.61,ACTIVE | INACTIVE,CLOTHING | DEPARTMENT_STORES,2,2,0,0,True
MCH5317,1,Seth PLC,HOTEL_LODGING,SOLE_PROPRIETOR,ACTIVE,7011,BANGALORE,KARNATAKA,2738.46,ACTIVE,HOTEL_LODGING,1,1,0,0,False
MCH5320,1,Ramaswamy-Sarma,MOBILE_RECHARGE,SOLE_PROPRIETOR,ACTIVE,4814,HYDERABAD,TELANGANA,750.06,ACTIVE,MOBILE_RECHARGE,1,1,0,0,False
MCH5321,1,Maharaj Ltd,PHARMACY,SOLE_PROPRIETOR,INACTIVE,5912,MUMBAI,MAHARASHTRA,,INACTIVE,PHARMACY,1,1,0,0,False
MCH5322,1,Parsa LLC,CHEMIST,INDIVIDUAL,ACTIVE,5912,JALANDHAR,PUNJAB,2329.55,ACTIVE,CHEMIST,1,1,0,0,False
MCH5328,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,984.53,ACTIVE,EATING_PLACE | GARMENTS,1,2,1,0,True
MCH5333,1,Rajagopal-Agate,TELECOM,SOLE_PROPRIETOR,INACTIVE,4814,ASR,PUNJAB,15510.71,INACTIVE,TELECOM,1,1,0,0,False
MCH5335,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,5311,MULTIPLE_VALUES,MULTIPLE_VALUES,932.65,ACTIVE | INACTIVE,DEPT_STORE | HOTEL_LODGING,2,2,1,0,True
MCH5339,1,"vaidya, hari and mistry",OTHER,INDIVIDUAL,ACTIVE,5999,DELHI,DELHI,514.42,ACTIVE,OTHER,1,1,0,0,False
MCH5343,1,Sangha-Pillay,KIRANA,INDIVIDUAL,INACTIVE,5411,LKO,UTTAR_PRADESH,1724.67,INACTIVE,KIRANA,1,1,0,0,False
MCH5354,2,MULTIPLE_VALUES,MULTIPLE_VALUES,PARTNERSHIP,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,PUNJAB,2213.0,ACTIVE,BOOK_STORE | RESTAURANT,1,2,1,0,True
MCH5355,1,"Sundaram, Gara and Bajwa",RESTAURANT,SOLE_PROPRIETOR,ACTIVE,5812,KOLKATA,WEST_BENGAL,3350.71,ACTIVE,RESTAURANT,1,1,0,0,False
MCH5356,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,917.24,ACTIVE | INACTIVE,GROCERY_STORE | MOBILE_RECHARGE,2,2,0,0,True
MCH5360,1,pillai and sons,CHEMIST,INDIVIDUAL,ACTIVE,5912,LUCKNOW,UTTAR_PRADESH,745.28,ACTIVE,CHEMIST,1,1,0,0,False
MCH5361,1,"Baria,SantandMunshi",STATIONERY,PRIVATE_LIMITED,ACTIVE,5942,DELHI,DELHI,,ACTIVE,STATIONERY,1,1,0,0,False
MCH5362,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1922.99,ACTIVE | INACTIVE,BOOKS_STATIONERY | MEDICAL,2,2,1,0,True
MCH5366,1,Bali Ltd,DEPARTMENT_STORE,PRIVATE_LIMITED,INACTIVE,5311,LUCKNOW,UTTAR_PRADESH,1551.58,INACTIVE,DEPARTMENT_STORE,1,1,0,0,False
MCH5367,2,MULTIPLE_VALUES,MULTIPLE_VALUES,SOLE_PROPRIETOR,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1410.7649999999999,ACTIVE,BOOK_STORE | CLOTHING,1,2,0,0,True
MCH5370,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1457.3000000000002,ACTIVE,DEPT_STORE | MEDICAL_STORE,1,2,1,0,True
MCH5371,1,Tailor Ltd,DEPARTMENT_STORE,SOLE_PROPRIETOR,ACTIVE,MISC,JALANDHAR,PUNJAB,2851.53,ACTIVE,DEPARTMENT_STORE,1,1,1,0,False
MCH5375,1,"Zacharia, Krishnamurthy and Talwar",CLOTHS,INDIVIDUAL,ACTIVE,5699,PUNE,MAHARASHTRA,,ACTIVE,CLOTHS,1,1,0,0,False
MCH5376,1,"Narayanan, Palla and Tripathi",PHONE_SERVICE,SOLE_PROPRIETOR,ACTIVE,4814,LUDHIANA,PUNJAB,2169.37,ACTIVE,PHONE_SERVICE,1,1,0,0,False
MCH5378,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,815.52,ACTIVE,HOSPITALITY | KIRANA,1,2,1,0,True
MCH5381,1,Jaggi and Sons,DEPARTMENT_STORE,PRIVATE_LIMITED,ACTIVE,5311,DELHI,DELHI,550.97,ACTIVE,DEPARTMENT_STORE,1,1,0,0,False
MCH5383,1,ray-dara,HOSPITALITY,PRIVATE_LIMITED,ACTIVE,7011,DILLI,DELHI,2541.0,ACTIVE,HOSPITALITY,1,1,0,0,False
MCH5384,1,Sibal Inc,GROCERIES,PRIVATE_LIMITED,ACTIVE,5411,JAIPUR,RAJASTHAN,951.53,ACTIVE,GROCERIES,1,1,0,0,False
MCH5386,1,"Hari, Handa and Madan",MOBILE_RECHARGE,PRIVATE_LIMITED,ACTIVE,4814,BENGALURU,KARNATAKA,682.57,ACTIVE,MOBILE_RECHARGE,1,1,0,0,False
MCH5387,2,MULTIPLE_VALUES,MULTIPLE_VALUES,SOLE_PROPRIETOR,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1308.585,ACTIVE,CLOTHS | HOTEL,1,2,1,0,True
MCH5388,1,Mann-Oza,BOOKS,PRIVATE_LIMITED,ACTIVE,5942,HYDERABAD,TELANGANA,1696.0,ACTIVE,BOOKS,1,1,0,0,False
MCH5389,1,sem llc,BUS_TAXI,PARTNERSHIP,ACTIVE,4131,JPR,RAJASTHAN,342.38,ACTIVE,BUS_TAXI,1,1,0,0,False
MCH5390,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2643.0,ACTIVE,BUS_TAXI | STATIONERY | TRANSPORT,1,3,1,0,True
MCH5391,1,Nagi-Pandya,KIRANA,PARTNERSHIP,SUSPENDED,5411,KOLKATA,WEST_BENGAL,1471.0,SUSPENDED,KIRANA,1,1,0,1,False
MCH5395,1,"Dada, Jani and Kaul",STATIONERY,PARTNERSHIP,ACTIVE,5942,MADRAS,TAMIL_NADU,,ACTIVE,STATIONERY,1,1,0,0,False
MCH5396,1,MANDA-SETH,TRANSPORTATION,SOLE_PROPRIETOR,ACTIVE,4131,DELHI,DELHI,439.03,ACTIVE,TRANSPORTATION,1,1,0,0,False
MCH5399,1,Agate-Wali,OTHER,PRIVATE_LIMITED,ACTIVE,5999,CHENNAI,TAMIL_NADU,1379.64,ACTIVE,OTHER,1,1,0,0,False
MCH5401,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,5311,MULTIPLE_VALUES,MULTIPLE_VALUES,3231.0,ACTIVE,BOOKS_STATIONERY | DEPARTMENT_STORE,1,2,1,0,True
MCH5402,1,"MANDAL, CHADA AND DESHPANDE",KIRANA,SOLE_PROPRIETOR,SUSPENDED,5411,DELHI,DELHI,,SUSPENDED,KIRANA,1,1,0,1,False
MCH5404,1,Cherian Group,HOTELS,SOLE_PROPRIETOR,ACTIVE,7011,PUNE,MAHARASHTRA,1440.0,ACTIVE,HOTELS,1,1,0,0,False
MCH5405,1,Balan-Sabharwal,FOOD,INDIVIDUAL,ACTIVE,5812,BENGALURU,KARNATAKA,2280.95,ACTIVE,FOOD,1,1,0,0,False
MCH5408,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MUMBAI,MAHARASHTRA,1318.28,ACTIVE,KIRANA | TELECOM,1,2,0,0,True
MCH5409,1,Buch Inc,APPAREL,SOLE_PROPRIETOR,ACTIVE,5699,AMRITSAR,PUNJAB,922.0,ACTIVE,APPAREL,1,1,0,0,False
MCH5410,1,Ganesh LLC,HOTEL,PARTNERSHIP,ACTIVE,7011,DELHI,DELHI,1114.19,ACTIVE,HOTEL,1,1,0,0,False
MCH5411,1,Kale Inc,GROCERY,PARTNERSHIP,ACTIVE,5411,PUNE,MAHARASHTRA,708.0,ACTIVE,GROCERY,1,1,0,0,False
MCH5413,1,"K0shy, Batra and K0h1i",DEPARTMENT_STORE,SOLE_PROPRIETOR,ACTIVE,5311,LKO,UTTAR_PRADESH,608.0,ACTIVE,DEPARTMENT_STORE,1,1,0,0,False
MCH5414,1,bhandari ltd,HOTEL,PRIVATE_LIMITED,ACTIVE,07011,DELHI,DELHI,155.88,ACTIVE,HOTEL,1,1,1,0,False
MCH5416,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,898.37,ACTIVE,STATIONERY | TRANSPRT,1,2,0,0,True
MCH5420,1,Sahni-Ghosh,HOTEL,SOLE_PROPRIETOR,ACTIVE,7011,KOLKATA,WEST_BENGAL,1993.6,ACTIVE,HOTEL,1,1,0,0,False
MCH5422,1,sawhney llc,FASHION,SOLE_PROPRIETOR,ACTIVE,MISC,CALCUTTA,WEST_BENGAL,866.35,ACTIVE,FASHION,1,1,1,0,False
MCH5423,1,"Chanda, Mallick and Butala",DEPARTMENT_STORE,SOLE_PROPRIETOR,ACTIVE,5311,JAIPUR,RAJASTHAN,458.56,ACTIVE,DEPARTMENT_STORE,1,1,0,0,False
MCH5425,1,"Bora, Kibe and Yadav",TELECOM,INDIVIDUAL,SUSPENDED,4814,DILLI,DELHI,810.1,SUSPENDED,TELECOM,1,1,0,1,False
MCH5426,1,"DORA, SEHGAL AND CHOUDHURY",TRANSPORT,INDIVIDUAL,ACTIVE,4131,DILLI,DELHI,598.49,ACTIVE,TRANSPORT,1,1,0,0,False
MCH5430,1,THAKKAR AND SONS,CLOTHS,PRIVATE_LIMITED,INACTIVE,5699,AMRITSAR,PUNJAB,4264.84,INACTIVE,CLOTHS,1,1,0,0,False
MCH5433,1,Subramanian PLC,GARMENTS,PARTNERSHIP,ACTIVE,5699,LDH,PUNJAB,673.68,ACTIVE,GARMENTS,1,1,0,0,False
MCH5438,1,"Krishna, Vohra and Ghose",CHEMIST,SOLE_PROPRIETOR,ACTIVE,5912,MADRAS,TAMIL_NADU,1326.9,ACTIVE,CHEMIST,1,1,0,0,False
MCH5441,1,Sur Group,GROCERY_STORES,PRIVATE_LIMITED,ACTIVE,5411,LDH,PUNJAB,1094.34,ACTIVE,GROCERY_STORES,1,1,0,0,False
MCH5442,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1784.95,ACTIVE,DEPARTMENT_STORES | GROCERY_STORES,1,2,0,0,True
MCH5443,1,LOYAL-NARASIMHAN,HOTELS,INDIVIDUAL,ACTIVE,7011,KOLKATA,WEST_BENGAL,1593.65,ACTIVE,HOTELS,1,1,0,0,False
