user_id,kyc_record_count,kyc_status_values,kyc_status_count,risk_segment_values,risk_segment_count,rejected_kyc_records,high_risk_kyc_records,pending_kyc_records,median_monthly_income,city_values,occupation_values,invalid_pan_records,invalid_aadhaar_records,latest_kyc_status,latest_risk_segment,latest_signup_timestamp,profile_inconsistency_flag
USR63924,1,VERIFIED,1,LOW,1,0,0,0,17187.0,JALANDAR,GIG_WORKER,0,0,VERIFIED,LOW,2024-01-29 00:00:00,False
USR63934,1,VERIFIED,1,MEDIUM,1,0,0,0,,LUCKNOW,BUSINESS_OWNER,0,1,VERIFIED,MEDIUM,2025-06-05 00:57:08,False
USR63935,1,VERIFIED,1,LOW,1,0,0,0,67711.0,KOLKATA,FARMER,0,1,VERIFIED,LOW,2025-08-20 18:22:23,False
USR63936,1,VERIFIED,1,UNKNOWN,1,0,0,0,15301.0,JAIPUR,SALARIED,0,0,VERIFIED,UNKNOWN,,False
USR63938,1,REJECTED,1,LOW,1,1,0,0,40958.0,AMRITSAR,UNEMPLOYED,0,0,REJECTED,LOW,2024-02-03 00:00:00,False
USR63941,1,PENDING,1,MEDIUM,1,0,0,1,18089.0,JAIPUR,STUDENT,0,0,PENDING,MEDIUM,2025-07-12 11:33:35,False
USR63942,1,PENDING,1,MEDIUM,1,0,0,1,14211.0,KOLKATA,FARMER,1,0,PENDING,MEDIUM,,False
USR63943,1,VERIFIED,1,LOW,1,0,0,0,,BANGALORE,STUDENT,0,0,VERIFIED,LOW,2025-04-28 00:00:00,False
USR63944,1,VERIFIED,1,HIGH,1,0,1,0,28209.0,BENGALURU,FARMER,0,1,VERIFIED,HIGH,2024-10-10 00:00:00,False
USR63945,1,VERIFIED,1,LOW,1,0,0,0,28195.0,LKO,BUSINESS_OWNER,0,0,VERIFIED,LOW,2025-01-03 00:00:00,False
USR63947,2,VERIFIED,1,LOW,1,0,0,0,33.3,BANGALORE | DELHI,FREELANCER | STUDENT,0,0,VERIFIED,LOW,2025-05-07 00:00:00,False
USR63951,1,VERIFIED,1,MEDIUM,1,0,0,0,26549.0,PUNE,RETIRED,0,0,VERIFIED,MEDIUM,,False
USR63954,1,VERIFIED,1,LOW,1,0,0,0,,NEW_DELHI,FREELANCER,0,0,VERIFIED,LOW,2024-05-26 06:54:13,False
USR63955,1,VERIFIED,1,LOW,1,0,0,0,25520.0,JAIPUR,GIG_WORKER,0,0,VERIFIED,LOW,,False
USR63957,1,VERIFIED,1,MEDIUM,1,0,0,0,16496.0,DILLI,UNEMPLOYED,0,0,VERIFIED,MEDIUM,2025-06-16 00:00:00,False
USR63962,2,PENDING | VERIFIED,2,MEDIUM | UNKNOWN,2,0,0,1,20897.55,BOMBAY | LUDHIANA,FREELANCER | SELF_EMPLOYED,0,1,VERIFIED,UNKNOWN,2026-02-20 07:44:00,True
USR63970,2,REJECTED | VERIFIED,2,LOW,1,1,0,0,21977.0,BOMBAY | JALANDHAR,GIG_WORKER | SELF_EMPLOYED,0,1,VERIFIED,LOW,2025-03-20 00:00:00,True
USR63975,1,VERIFIED,1,MEDIUM,1,0,0,0,30577.0,NEW_DELHI,BUSINESS_OWNER,0,1,VERIFIED,MEDIUM,2026-01-01 00:00:00,False
USR63976,1,VERIFIED,1,MEDIUM,1,0,0,0,27222.0,KOLKATA,STUDENT,0,0,VERIFIED,MEDIUM,2024-11-13 00:00:00,False
USR63978,1,VERIFIED,1,LOW,1,0,0,0,15659.0,DELHI,UNEMPLOYED,0,1,VERIFIED,LOW,2025-11-12 00:00:00,False
USR63984,1,PENDING,1,LOW,1,0,0,1,48107.0,MUMBAY,GIG_WORKER,0,1,PENDING,LOW,2024-01-12 19:54:42,False
USR63987,1,VERIFIED,1,HIGH,1,0,1,0,20772.0,HYD,STUDENT,0,0,VERIFIED,HIGH,2024-10-16 00:00:00,False
USR64002,1,VERIFIED,1,LOW,1,0,0,0,28595.0,JAIPUR,SELF_EMPLOYED,0,1,VERIFIED,LOW,2025-12-31 00:00:00,False
USR64007,1,VERIFIED,1,HIGH,1,0,1,0,12690.0,LUCKNOW,UNEMPLOYED,0,1,VERIFIED,HIGH,2025-12-23 00:00:00,False
USR64008,2,VERIFIED,1,LOW,1,0,0,0,28927.0,DILLI | JALANDAR,FREELANCER | STUDENT,1,1,VERIFIED,LOW,2025-09-28 15:37:19,False
USR64009,1,VERIFIED,1,HIGH,1,0,1,0,22424.0,DILLI,FARMER,0,0,VERIFIED,HIGH,,False
USR64013,1,VERIFIED,1,LOW,1,0,0,0,13207.0,JALANDHAR,GIG_WORKER,0,1,VERIFIED,LOW,2026-02-05 00:00:00,False
USR64018,1,VERIFIED,1,HIGH,1,0,1,0,6.8,JALANDAR,FARMER,0,0,VERIFIED,HIGH,2025-03-23 08:06:00,False
USR64019,1,VERIFIED,1,LOW,1,0,0,0,17103.0,JAIPUR,RETIRED,0,0,VERIFIED,LOW,,False
USR64020,1,VERIFIED,1,HIGH,1,0,1,0,,BOMBAY,UNEMPLOYED,0,0,VERIFIED,HIGH,,False
USR64021,2,PENDING | VERIFIED,2,LOW,1,0,0,1,20921.0,KOLKATA,FREELANCER,0,0,PENDING,LOW,2025-06-08 00:00:00,True
USR64024,1,VERIFIED,1,LOW,1,0,0,0,52999.0,MUMBAI,BUSINESS_OWNER,0,0,VERIFIED,LOW,,False
USR64025,2,PENDING | VERIFIED,2,LOW,1,0,0,1,19713.0,JALANDHAR,GIG_WORKER,0,0,PENDING,LOW,2026-02-26 00:00:00,True
USR64026,1,PENDING,1,LOW,1,0,0,1,28812.0,MADRAS,FREELANCER,0,0,PENDING,LOW,2025-05-18 00:00:00,False
USR64028,1,REJECTED,1,MEDIUM,1,1,0,0,11219.0,LUCKNOW,SALARIED,0,0,REJECTED,MEDIUM,2025-11-26 21:14:43,False
USR64029,1,VERIFIED,1,MEDIUM,1,0,0,0,12195.0,NEW_DELHI,SELF_EMPLOYED,0,0,VERIFIED,MEDIUM,2024-07-11 00:00:00,False
USR64032,1,VERIFIED,1,LOW,1,0,0,0,17881.0,LUCKNOW,SELF_EMPLOYED,0,0,VERIFIED,LOW,2024-06-20 00:00:00,False
USR64033,1,VERIFIED,1,LOW,1,0,0,0,28.3,MUMBAI,BUSINESS_OWNER,0,0,VERIFIED,LOW,2024-06-13 00:06:11,False
USR64035,1,VERIFIED,1,HIGH,1,0,1,0,5000.0,DELHI,BUSINESS_OWNER,0,1,VERIFIED,HIGH,,False
USR64036,1,VERIFIED,1,LOW,1,0,0,0,30.3,CALCUTTA,UNEMPLOYED,0,1,VERIFIED,LOW,,False
USR64038,2,REJECTED | VERIFIED,2,LOW,1,1,0,0,24777.5,CALCUTTA | POONA,RETIRED | UNEMPLOYED,0,0,REJECTED,LOW,2025-07-27 00:00:00,True
USR64039,1,VERIFIED,1,LOW,1,0,0,0,83262.0,HYDERABAD,STUDENT,0,0,VERIFIED,LOW,2024-07-25 09:39:12,False
USR64041,1,PENDING,1,LOW,1,0,0,1,28428.0,JALANDAR,BUSINESS_OWNER,0,0,PENDING,LOW,,False
USR64052,1,VERIFIED,1,LOW,1,0,0,0,19790.0,JPR,FARMER,0,0,VERIFIED,LOW,2026-03-16 00:00:00,False
USR64056,1,VERIFIED,1,LOW,1,0,0,0,57523.0,ASR,FARMER,0,0,VERIFIED,LOW,2024-06-19 18:33:00,False
USR64062,1,PENDING,1,LOW,1,0,0,1,36060.0,LUDHIANA,SALARIED,0,1,PENDING,LOW,2024-03-28 20:34:02,False
USR64063,1,VERIFIED,1,HIGH,1,0,1,0,,JAIPUR,SALARIED,0,0,VERIFIED,HIGH,2025-02-24 00:00:00,False
USR64067,1,VERIFIED,1,MEDIUM,1,0,0,0,32650.0,HYDERABAD,GIG_WORKER,0,0,VERIFIED,MEDIUM,2025-01-11 00:00:00,False
USR64068,2,VERIFIED,1,LOW | UNKNOWN,2,0,0,0,30697.0,JALANDHAR | LUCKNOW,FARMER | FREELANCER,1,0,VERIFIED,LOW,2025-01-04 14:11:55,True
USR64084,1,PENDING,1,UNKNOWN,1,0,0,1,,LKO,FARMER,0,0,PENDING,UNKNOWN,,False
USR64085,1,VERIFIED,1,HIGH,1,0,1,0,17893.0,HYDERABAD,SALARIED,0,0,VERIFIED,HIGH,,False
USR64087,3,VERIFIED,1,HIGH | LOW | MEDIUM,3,0,1,0,14914.0,JALANDHAR | JPR | KOLKATA,RETIRED | SALARIED | UNEMPLOYED,0,0,VERIFIED,HIGH,2025-08-29 13:53:00,True
USR64089,1,VERIFIED,1,MEDIUM,1,0,0,0,21524.0,PUNE,FREELANCER,0,0,VERIFIED,MEDIUM,2024-12-10 00:00:00,False
USR64098,1,VERIFIED,1,LOW,1,0,0,0,,HYD,GIG_WORKER,0,0,VERIFIED,LOW,2025-08-16 16:59:46,False
USR64099,2,REJECTED | VERIFIED,2,LOW | MEDIUM,2,1,0,0,39861.5,DELHI | DILLI,BUSINESS_OWNER | UNEMPLOYED,0,1,VERIFIED,MEDIUM,2025-01-06 06:34:15,True
USR64102,1,VERIFIED,1,LOW,1,0,0,0,43981.0,MUMBAI,BUSINESS_OWNER,1,0,VERIFIED,LOW,2024-03-05 23:20:20,False
USR64105,1,VERIFIED,1,HIGH,1,0,1,0,24238.0,HYDERABAD,SELF_EMPLOYED,0,1,VERIFIED,HIGH,2024-04-24 16:58:00,False
USR64107,1,VERIFIED,1,LOW,1,0,0,0,12867.0,POONA,SALARIED,1,0,VERIFIED,LOW,2025-01-23 02:49:00,False
USR64108,1,VERIFIED,1,LOW,1,0,0,0,20320.0,BOMBAY,GIG_WORKER,0,1,VERIFIED,LOW,,False
USR64110,2,REJECTED | VERIFIED,2,LOW,1,1,0,0,13357.0,HYD,GIG_WORKER,0,2,REJECTED,LOW,2024-09-30 00:00:00,True
USR64112,2,VERIFIED,1,LOW,1,0,0,0,30.8,DILLI,FREELANCER,0,0,VERIFIED,LOW,,False
USR64113,1,VERIFIED,1,LOW,1,0,0,0,57013.0,MUMBAI,STUDENT,0,1,VERIFIED,LOW,2024-07-26 00:00:00,False
USR64116,1,VERIFIED,1,LOW,1,0,0,0,20971.0,LUDHIANA,SALARIED,0,0,VERIFIED,LOW,2026-02-07 00:00:00,False
USR64117,1,VERIFIED,1,MEDIUM,1,0,0,0,22644.0,ASR,FARMER,0,0,VERIFIED,MEDIUM,2024-11-18 00:00:00,False
USR64126,1,VERIFIED,1,MEDIUM,1,0,0,0,,LUDHIANA,GIG_WORKER,1,0,VERIFIED,MEDIUM,2024-04-07 04:46:56,False
USR64129,1,VERIFIED,1,LOW,1,0,0,0,43889.0,JALANDHAR,SELF_EMPLOYED,0,0,VERIFIED,LOW,2025-12-30 00:00:00,False
USR64132,1,VERIFIED,1,HIGH,1,0,1,0,55497.0,LUCKNOW,GIG_WORKER,0,0,VERIFIED,HIGH,2026-01-28 00:00:00,False
USR64138,2,VERIFIED,1,LOW,1,0,0,0,19006.0,CHENNAI | LKO,SALARIED | UNEMPLOYED,0,0,VERIFIED,LOW,2024-10-20 00:00:00,False
USR64142,1,VERIFIED,1,MEDIUM,1,0,0,0,30481.0,KOLKATA,UNEMPLOYED,0,0,VERIFIED,MEDIUM,,False
USR64147,1,VERIFIED,1,LOW,1,0,0,0,66258.0,BENGALURU,UNEMPLOYED,0,0,VERIFIED,LOW,2024-01-24 00:00:00,False
USR64152,1,PENDING,1,MEDIUM,1,0,0,1,39390.0,BENGALURU,UNEMPLOYED,0,0,PENDING,MEDIUM,2026-03-02 00:00:00,False
USR64154,1,VERIFIED,1,LOW,1,0,0,0,17418.0,JALANDHAR,STUDENT,0,0,VERIFIED,LOW,2025-01-31 00:00:00,False
USR64156,1,VERIFIED,1,LOW,1,0,0,0,,PUNE,FREELANCER,0,0,VERIFIED,LOW,2025-01-19 00:00:00,False
USR64157,1,VERIFIED,1,MEDIUM,1,0,0,0,31.6,MUMBAY,STUDENT,1,1,VERIFIED,MEDIUM,2026-02-20 00:00:00,False
USR64168,1,VERIFIED,1,MEDIUM,1,0,0,0,15617.0,BANGALORE,FREELANCER,0,0,VERIFIED,MEDIUM,2024-11-01 00:00:00,False
USR64169,1,REJECTED,1,LOW,1,1,0,0,,CALCUTTA,RETIRED,1,1,REJECTED,LOW,2024-01-23 00:00:00,False
USR64173,1,PENDING,1,LOW,1,0,0,1,17930.0,AMRITSAR,SALARIED,0,1,PENDING,LOW,,False
USR64174,1,PENDING,1,MEDIUM,1,0,0,1,53636.0,LKO,STUDENT,0,0,PENDING,MEDIUM,,False
USR64175,1,VERIFIED,1,HIGH,1,0,1,0,31571.0,CHENNAI,UNEMPLOYED,0,0,VERIFIED,HIGH,2025-07-23 21:15:00,False
USR64176,2,REJECTED | VERIFIED,2,LOW | UNKNOWN,2,1,0,0,24395.0,AMRITSAR | JAIPUR,SELF_EMPLOYED | STUDENT,0,0,REJECTED,LOW,2026-03-16 17:40:00,True
USR64181,2,REJECTED | VERIFIED,2,MEDIUM,1,1,0,0,37987.0,JAIPUR,BUSINESS_OWNER,1,1,REJECTED,MEDIUM,2024-12-03 02:27:05,True
USR64182,1,VERIFIED,1,LOW,1,0,0,0,16178.0,KOLKATA,SELF_EMPLOYED,1,0,VERIFIED,LOW,2024-11-25 02:09:48,False
USR64183,1,VERIFIED,1,MEDIUM,1,0,0,0,31715.0,DELHI,STUDENT,0,0,VERIFIED,MEDIUM,2024-09-29 00:00:00,False
USR64185,1,VERIFIED,1,LOW,1,0,0,0,36.2,JALANDAR,RETIRED,0,0,VERIFIED,LOW,,False
USR64186,2,PENDING | VERIFIED,2,MEDIUM,1,0,0,1,38209.0,BANGALORE | CHENNAI,BUSINESS_OWNER | SELF_EMPLOYED,0,1,PENDING,MEDIUM,2025-05-15 00:00:00,True
USR64193,1,VERIFIED,1,UNKNOWN,1,0,0,0,20880.0,KOLKATA,FARMER,0,0,VERIFIED,UNKNOWN,2025-01-28 00:00:00,False
USR64194,1,VERIFIED,1,LOW,1,0,0,0,16046.0,HYDERABAD,FREELANCER,0,0,VERIFIED,LOW,2025-03-28 00:00:00,False
USR64195,1,VERIFIED,1,LOW,1,0,0,0,17980.0,LUCKNOW,GIG_WORKER,0,0,VERIFIED,LOW,2025-03-30 05:37:00,False
USR64197,1,VERIFIED,1,LOW,1,0,0,0,22199.0,BENGALURU,STUDENT,0,0,VERIFIED,LOW,,False
USR64199,2,VERIFIED,1,LOW,1,0,0,0,36719.5,BANGALORE | HYDERABAD,BUSINESS_OWNER | STUDENT,0,1,VERIFIED,LOW,2025-10-24 00:00:00,False
USR64202,1,PENDING,1,MEDIUM,1,0,0,1,44313.0,LKO,RETIRED,0,0,PENDING,MEDIUM,2025-08-28 04:36:16,False
USR64210,1,VERIFIED,1,MEDIUM,1,0,0,0,16531.0,LUDHIANA,BUSINESS_OWNER,1,0,VERIFIED,MEDIUM,2025-05-18 00:00:00,False
USR64212,1,VERIFIED,1,LOW,1,0,0,0,11.8,ASR,STUDENT,0,0,VERIFIED,LOW,2024-08-29 00:00:00,False
USR64213,1,VERIFIED,1,LOW,1,0,0,0,66161.0,LDH,UNEMPLOYED,0,0,VERIFIED,LOW,2025-03-28 17:51:16,False
USR64219,1,VERIFIED,1,LOW,1,0,0,0,18908.0,CHENNAI,GIG_WORKER,1,0,VERIFIED,LOW,2025-01-11 00:00:00,False
USR64223,1,VERIFIED,1,LOW,1,0,0,0,28138.0,BOMBAY,FARMER,0,0,VERIFIED,LOW,2025-03-21 00:00:00,False
USR64225,1,VERIFIED,1,MEDIUM,1,0,0,0,10791.0,MUMBAI,BUSINESS_OWNER,0,1,VERIFIED,MEDIUM,,False
USR64230,1,VERIFIED,1,LOW,1,0,0,0,40467.0,LKO,FARMER,0,0,VERIFIED,LOW,,False
USR64231,1,VERIFIED,1,LOW,1,0,0,0,34231.0,CHENNAI,FREELANCER,0,0,VERIFIED,LOW,2025-01-16 00:00:00,False
USR64232,1,VERIFIED,1,LOW,1,0,0,0,21555.0,HYDERABAD,FARMER,0,0,VERIFIED,LOW,2025-05-04 00:00:00,False
USR64234,2,REJECTED | VERIFIED,2,LOW,1,1,0,0,54804.5,BENGALURU | BOMBAY,FREELANCER | UNEMPLOYED,0,1,VERIFIED,LOW,2025-12-09 00:00:00,True
USR64237,2,VERIFIED,1,LOW,1,0,0,0,22149.0,ASR,FREELANCER,0,0,VERIFIED,LOW,2025-08-15 00:00:00,False
USR64241,3,PENDING | VERIFIED,2,LOW,1,0,0,1,12620.0,JAIPUR | JALANDHAR | KOLKATA,FREELANCER | STUDENT,1,2,PENDING,LOW,2025-08-27 00:00:00,True
USR64247,1,VERIFIED,1,LOW,1,0,0,0,12173.0,MADRAS,RETIRED,0,0,VERIFIED,LOW,2025-01-06 00:00:00,False
USR64248,1,VERIFIED,1,LOW,1,0,0,0,27188.0,JAIPUR,BUSINESS_OWNER,0,0,VERIFIED,LOW,2024-05-01 00:00:00,False
USR64253,1,VERIFIED,1,LOW,1,0,0,0,17254.0,JALANDHAR,FARMER,0,0,VERIFIED,LOW,2025-11-11 04:28:33,False
USR64259,1,PENDING,1,MEDIUM,1,0,0,1,25049.0,CHENNAI,SALARIED,0,1,PENDING,MEDIUM,2024-02-03 01:10:43,False
USR64261,1,VERIFIED,1,MEDIUM,1,0,0,0,17001.0,MUMBAI,FREELANCER,0,0,VERIFIED,MEDIUM,2025-10-31 00:00:00,False
USR64265,1,PENDING,1,LOW,1,0,0,1,35665.0,CHENNAI,FREELANCER,0,0,PENDING,LOW,2025-05-23 00:00:00,False
USR64268,1,VERIFIED,1,LOW,1,0,0,0,36953.0,LUCKNOW,RETIRED,0,1,VERIFIED,LOW,2025-03-16 00:00:00,False
USR64270,4,PENDING | VERIFIED,2,LOW | MEDIUM,2,0,0,1,55448.5,AMRITSAR | BENGALURU | BLR,SELF_EMPLOYED | UNEMPLOYED,2,0,VERIFIED,LOW,2024-11-25 00:00:00,True
USR64271,1,VERIFIED,1,MEDIUM,1,0,0,0,45856.0,BENGALURU,STUDENT,0,0,VERIFIED,MEDIUM,2024-12-25 00:00:00,False
USR64276,1,VERIFIED,1,UNKNOWN,1,0,0,0,19115.0,LUCKNOW,FARMER,0,0,VERIFIED,UNKNOWN,2025-03-24 00:00:00,False
USR64279,1,VERIFIED,1,MEDIUM,1,0,0,0,24760.0,BENGALURU,BUSINESS_OWNER,0,0,VERIFIED,MEDIUM,2024-02-02 00:00:00,False
USR64283,1,VERIFIED,1,HIGH,1,0,1,0,41630.0,MUMBAI,FREELANCER,0,0,VERIFIED,HIGH,,False
USR64292,1,PENDING,1,MEDIUM,1,0,0,1,35631.0,JALANDHAR,SELF_EMPLOYED,0,0,PENDING,MEDIUM,,False
USR64294,2,REJECTED | VERIFIED,2,MEDIUM,1,1,0,0,14104.0,BOMBAY,FREELANCER,0,0,REJECTED,MEDIUM,2025-02-20 00:00:00,True
USR64295,1,VERIFIED,1,MEDIUM,1,0,0,0,,BLR,UNEMPLOYED,0,0,VERIFIED,MEDIUM,2025-05-28 23:07:14,False
USR64301,1,VERIFIED,1,LOW,1,0,0,0,25543.0,LUDHIANA,FARMER,0,0,VERIFIED,LOW,2024-09-13 00:00:00,False
USR64304,1,VERIFIED,1,UNKNOWN,1,0,0,0,13674.0,JALANDAR,BUSINESS_OWNER,0,1,VERIFIED,UNKNOWN,2024-12-14 00:00:00,False
USR64305,2,PENDING | VERIFIED,2,MEDIUM | UNKNOWN,2,0,0,1,15503.0,BLR | PUNE,UNEMPLOYED,0,0,PENDING,MEDIUM,,True
USR64308,1,VERIFIED,1,MEDIUM,1,0,0,0,10907.0,CALCUTTA,RETIRED,1,0,VERIFIED,MEDIUM,2026-03-08 00:00:00,False
USR64309,1,VERIFIED,1,LOW,1,0,0,0,27034.0,DELHI,BUSINESS_OWNER,0,1,VERIFIED,LOW,,False
USR64316,1,VERIFIED,1,LOW,1,0,0,0,43.2,DELHI,SELF_EMPLOYED,0,1,VERIFIED,LOW,2026-03-28 00:00:00,False
USR64317,1,PENDING,1,MEDIUM,1,0,0,1,15199.0,AMRITSAR,FREELANCER,0,1,PENDING,MEDIUM,2024-09-13 23:37:00,False
USR64321,1,VERIFIED,1,LOW,1,0,0,0,103.3,MUMBAI,FARMER,0,0,VERIFIED,LOW,2025-08-17 08:31:00,False
USR64325,1,VERIFIED,1,MEDIUM,1,0,0,0,,HYD,SALARIED,0,0,VERIFIED,MEDIUM,2024-08-25 00:00:00,False
USR64329,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,27377.5,LDH | MADRAS,RETIRED,0,2,VERIFIED,LOW,2024-10-03 00:00:00,True
USR64334,1,VERIFIED,1,LOW,1,0,0,0,40465.0,CALCUTTA,SALARIED,0,0,VERIFIED,LOW,2024-09-19 00:00:00,False
USR64336,1,REJECTED,1,LOW,1,1,0,0,,PUNE,RETIRED,0,0,REJECTED,LOW,2025-12-16 00:00:00,False
USR64337,1,VERIFIED,1,LOW,1,0,0,0,21.5,DELHI,FARMER,1,0,VERIFIED,LOW,2024-02-01 00:00:00,False
USR64338,2,REJECTED | VERIFIED,2,HIGH | MEDIUM,2,1,1,0,23456.5,AMRITSAR | LUCKNOW,SALARIED | SELF_EMPLOYED,0,1,VERIFIED,MEDIUM,2024-04-21 23:29:20,True
USR64341,1,VERIFIED,1,LOW,1,0,0,0,40682.0,LUDHIANA,BUSINESS_OWNER,0,0,VERIFIED,LOW,,False
USR64350,1,VERIFIED,1,LOW,1,0,0,0,23159.0,LUCKNOW,UNEMPLOYED,0,0,VERIFIED,LOW,2024-11-29 13:25:35,False
USR64351,1,VERIFIED,1,MEDIUM,1,0,0,0,42.2,AMRITSAR,UNEMPLOYED,0,0,VERIFIED,MEDIUM,2025-12-23 00:00:00,False
USR64354,3,VERIFIED,1,MEDIUM | UNKNOWN,2,0,0,0,7970.55,CHENNAI | JPR | LUDHIANA,GIG_WORKER | RETIRED | STUDENT,0,1,VERIFIED,MEDIUM,2024-02-19 03:51:00,True
USR64355,1,VERIFIED,1,MEDIUM,1,0,0,0,18771.0,BENGALURU,SELF_EMPLOYED,0,0,VERIFIED,MEDIUM,2025-11-12 00:00:00,False
USR64358,1,VERIFIED,1,LOW,1,0,0,0,39.1,PUNE,SELF_EMPLOYED,0,0,VERIFIED,LOW,2024-12-25 00:00:00,False
USR64359,1,VERIFIED,1,MEDIUM,1,0,0,0,10.8,MUMBAY,GIG_WORKER,0,1,VERIFIED,MEDIUM,,False
USR64360,3,VERIFIED,1,HIGH | LOW,2,0,1,0,50590.0,CHENNAI | HYDERABAD | JAIPUR,BUSINESS_OWNER | SELF_EMPLOYED,1,1,VERIFIED,HIGH,2025-02-01 21:12:22,True
USR64363,1,VERIFIED,1,MEDIUM,1,0,0,0,,CHENNAI,FARMER,0,0,VERIFIED,MEDIUM,2026-02-25 00:00:00,False
USR64367,1,PENDING,1,UNKNOWN,1,0,0,1,19.3,LDH,RETIRED,0,0,PENDING,UNKNOWN,,False
USR64369,1,VERIFIED,1,HIGH,1,0,1,0,,AMRITSAR,BUSINESS_OWNER,0,0,VERIFIED,HIGH,2025-07-16 00:00:00,False
USR64375,1,VERIFIED,1,UNKNOWN,1,0,0,0,27605.0,JALANDAR,RETIRED,0,0,VERIFIED,UNKNOWN,,False
USR64376,3,REJECTED | VERIFIED,2,HIGH | LOW,2,1,1,0,61023.0,HYDERABAD | PUNE,FARMER | FREELANCER,0,0,REJECTED,HIGH,2026-03-16 00:00:00,True
USR64383,1,VERIFIED,1,HIGH,1,0,1,0,,AMRITSAR,RETIRED,0,0,VERIFIED,HIGH,,False
USR64385,2,PENDING | VERIFIED,2,LOW | MEDIUM,2,0,0,1,21690.0,ASR | JAIPUR,BUSINESS_OWNER | GIG_WORKER,0,0,PENDING,LOW,2025-06-08 05:09:22,True
USR64386,1,VERIFIED,1,LOW,1,0,0,0,30060.0,JPR,SELF_EMPLOYED,0,1,VERIFIED,LOW,2024-03-06 09:04:55,False
USR64391,1,VERIFIED,1,UNKNOWN,1,0,0,0,,KOLKATA,SELF_EMPLOYED,0,1,VERIFIED,UNKNOWN,2025-08-20 19:45:22,False
USR64393,1,REJECTED,1,UNKNOWN,1,1,0,0,,JALANDHAR,FREELANCER,0,0,REJECTED,UNKNOWN,2024-07-30 00:00:00,False
USR64395,1,VERIFIED,1,MEDIUM,1,0,0,0,,JALANDHAR,UNEMPLOYED,0,0,VERIFIED,MEDIUM,,False
USR64399,2,VERIFIED,1,LOW,1,0,0,0,29376.5,BOMBAY | PUNE,FREELANCER | STUDENT,0,1,VERIFIED,LOW,2025-07-27 00:00:00,False
USR64408,1,PENDING,1,HIGH,1,0,1,1,14104.0,JALANDHAR,UNEMPLOYED,0,0,PENDING,HIGH,,False
USR64414,1,VERIFIED,1,LOW,1,0,0,0,34002.0,HYDERABAD,SELF_EMPLOYED,0,1,VERIFIED,LOW,2025-07-17 00:00:00,False
USR64416,1,PENDING,1,LOW,1,0,0,1,19217.0,JAIPUR,UNEMPLOYED,0,0,PENDING,LOW,2026-03-31 00:00:00,False
USR64420,1,VERIFIED,1,LOW,1,0,0,0,36296.0,HYDERABAD,RETIRED,0,0,VERIFIED,LOW,2024-08-08 00:00:00,False
USR64421,1,VERIFIED,1,LOW,1,0,0,0,9318.0,LUCKNOW,FARMER,0,0,VERIFIED,LOW,,False
USR64425,2,VERIFIED,1,HIGH | LOW,2,0,1,0,71016.0,CALCUTTA | NEW_DELHI,SALARIED | STUDENT,0,1,VERIFIED,LOW,2024-10-16 00:00:00,True
USR64426,1,VERIFIED,1,LOW,1,0,0,0,47981.0,AMRITSAR,GIG_WORKER,0,0,VERIFIED,LOW,2025-06-22 08:01:10,False
USR64429,1,VERIFIED,1,LOW,1,0,0,0,59201.0,MADRAS,SALARIED,0,0,VERIFIED,LOW,2025-10-22 00:00:00,False
USR64431,2,VERIFIED,1,HIGH,1,0,2,0,16366.0,LUDHIANA,BUSINESS_OWNER,0,0,VERIFIED,HIGH,,False
USR64432,1,VERIFIED,1,HIGH,1,0,1,0,52568.0,LUCKNOW,RETIRED,0,0,VERIFIED,HIGH,2024-04-09 15:08:59,False
USR64434,3,VERIFIED,1,LOW | MEDIUM,2,0,0,0,37485.0,DILLI | LKO | MADRAS,FREELANCER | SALARIED,0,0,VERIFIED,LOW,2025-11-21 00:00:00,True
USR64440,1,VERIFIED,1,HIGH,1,0,1,0,45288.0,LUCKNOW,RETIRED,0,0,VERIFIED,HIGH,2024-02-08 00:00:00,False
USR64441,1,VERIFIED,1,LOW,1,0,0,0,,NEW_DELHI,SELF_EMPLOYED,0,0,VERIFIED,LOW,,False
USR64450,1,VERIFIED,1,UNKNOWN,1,0,0,0,,BENGALURU,STUDENT,0,1,VERIFIED,UNKNOWN,2024-01-17 12:20:43,False
USR64453,1,VERIFIED,1,LOW,1,0,0,0,28401.0,HYDERABAD,STUDENT,0,1,VERIFIED,LOW,,False
USR64454,2,REJECTED | VERIFIED,2,MEDIUM | UNKNOWN,2,1,0,0,28016.5,JALANDHAR | POONA,FREELANCER | RETIRED,0,1,VERIFIED,MEDIUM,2025-12-18 00:00:00,True
USR64459,3,PENDING | VERIFIED,2,LOW | MEDIUM,2,0,0,1,39884.0,JALANDHAR | JPR | LUDHIANA,SELF_EMPLOYED | STUDENT | UNEMPLOYED,0,1,VERIFIED,MEDIUM,2026-02-22 00:00:00,True
USR64460,3,REJECTED | VERIFIED,2,LOW,1,1,0,0,16324.0,AMRITSAR | LKO,STUDENT,0,0,REJECTED,LOW,2025-08-07 09:43:44,True
USR64462,1,VERIFIED,1,LOW,1,0,0,0,57225.0,CHENNAI,SELF_EMPLOYED,0,0,VERIFIED,LOW,2024-06-28 10:41:37,False
USR64471,1,VERIFIED,1,LOW,1,0,0,0,17779.0,KOLKATA,STUDENT,0,0,VERIFIED,LOW,2025-10-24 00:00:00,False
