merchant_id,transaction_count,total_transaction_value,average_transaction_value,unique_users,failed_transaction_count,chargeback_count,chargeback_amount,high_severity_chargeback_count,identity_mismatch_count,disconnected_relationship_count,merchant_reference_record_count,merchant_name,merchant_category,business_type,merchant_status,mcc,city,state,declared_avg_ticket_size,merchant_status_values,merchant_category_values,merchant_status_count,merchant_category_count,invalid_mcc_records,suspended_reference_records,merchant_reference_inconsistency_flag,chargeback_records_per_transaction,chargeback_rate_eligible,chargeback_rate_min_volume,ticket_size_variance_ratio,high_chargeback_rate_flag,high_chargeback_activity_flag,risk_signal_count,risk_explanations,investigation_priority
MCH2270,4.0,48727.52,12181.88,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1264,5.0,42455.71,8491.142,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,True,0.0,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2308,1.0,21112.21,21112.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bhattacharyya LLC,DEPT_STORE,SOLE_PROPRIETOR,INACTIVE,5311,JALANDHAR,PUNJAB,4753.89,INACTIVE,DEPT_STORE,1.0,1.0,0.0,0.0,False,0.0,False,,4.441038812425193,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7689,1.0,7561.75,7561.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7351,4.0,34403.63,8600.9075,4.0,0.0,3.0,5173.78,1.0,3.0,3.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.75,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH4069,3.0,27286.59,9095.53,3.0,0.0,1.0,1623.27,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.3333333333333333,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH9553,2.0,13247.85,6623.925,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9501,6.0,77792.35,12965.391666666668,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,True,0.0,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2907,5.0,59964.89,11992.978,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,VARUGHESE-MANI,MEDICAL_STORE,SOLE_PROPRIETOR,ACTIVE,5912,CHENNAI,TAMIL_NADU,1106.0,ACTIVE,MEDICAL_STORE,1.0,1.0,0.0,0.0,False,0.0,True,0.0,10.843560578661844,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7806,2.0,17703.99,8851.995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Sahni, Bhavsar and Kaul",TRANSPORT,PRIVATE_LIMITED,ACTIVE,,HYDERABAD,TELANGANA,1046.19,ACTIVE,TRANSPORT,1.0,1.0,1.0,0.0,False,0.0,False,,8.461173400625126,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1415,2.0,21461.27,10730.635,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8203,3.0,50144.14,16714.713333333333,3.0,0.0,2.0,3158.25,0.0,2.0,2.0,1.0,lad-suresh,OTHER,PARTNERSHIP,ACTIVE,,LUDHIANA,PUNJAB,937.0,ACTIVE,OTHER,1.0,1.0,1.0,0.0,False,0.6666666666666666,False,,17.838541444325863,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH8126,2.0,10282.08,5141.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,673.22,ACTIVE | SUSPENDED,CHEMIST | GROCERY_STORE,2.0,2.0,1.0,1.0,True,0.0,False,,7.636493271144648,False,False,2,inconsistent merchant-master records; suspended merchant-master status,WATCH
MCH3677,5.0,73867.70999999999,14773.541999999998,5.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,PUNJAB,2464.87,ACTIVE,HOTEL_LODGING | MEDICAL_STORE,1.0,2.0,0.0,0.0,True,0.2,True,0.2,5.993639421145942,True,True,5,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; high chargeback activity at at least 5 transactions; inconsistent merchant-master records,ELEVATED_REVIEW
MCH1344,2.0,27578.97,13789.485,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6685,2.0,43334.35,21667.175,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6345,2.0,14858.63,7429.315,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Mani Group,OTHER,PARTNERSHIP,ACTIVE,5999,LUDHIANA,PUNJAB,1339.21,ACTIVE,OTHER,1.0,1.0,0.0,0.0,False,0.0,False,,5.547535487339551,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8131,1.0,23872.69,23872.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sekhon-Agrawal,OTHER,PRIVATE_LIMITED,INACTIVE,5999,KOLKATA,WEST_BENGAL,5430.66,INACTIVE,OTHER,1.0,1.0,0.0,0.0,False,0.0,False,,4.395909521126345,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2362,3.0,50790.19,16930.063333333335,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2187,2.0,12208.18,6104.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Balan and Sons,RETAIL_OTHER,SOLE_PROPRIETOR,ACTIVE,5999,BANGALORE,KARNATAKA,1340.0,ACTIVE,RETAIL_OTHER,1.0,1.0,0.0,0.0,False,0.0,False,,4.555291044776119,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5653,2.0,36501.43,18250.715,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6505,2.0,14810.7,7405.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9352,3.0,24882.0,8294.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,4131,MULTIPLE_VALUES,MULTIPLE_VALUES,1121.19,ACTIVE | INACTIVE,HOSPITALITY | RETAIL | TRANSPORT,2.0,3.0,2.0,0.0,True,0.0,False,,7.397497301973796,False,False,1,inconsistent merchant-master records,WATCH
MCH1943,1.0,3564.81,3564.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1828,4.0,36841.61,9210.4025,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2318.34,ACTIVE | INACTIVE,CLOTHING | RETAIL_OTHER,2.0,2.0,1.0,0.0,True,0.0,False,,3.97284371576214,False,False,1,inconsistent merchant-master records,WATCH
MCH8406,5.0,46321.33,9264.266,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,True,0.0,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8166,2.0,10651.960000000001,5325.9800000000005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4737,2.0,33812.06,16906.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Aurora, Mallick and Dugar",STATIONERY,INDIVIDUAL,INACTIVE,5942,JALANDAR,PUNJAB,489.0,INACTIVE,STATIONERY,1.0,1.0,0.0,0.0,False,0.0,False,,34.57265848670757,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8930,3.0,49052.03,16350.676666666666,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6386,2.0,21520.14,10760.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mahajan Inc,RETAIL,INDIVIDUAL,ACTIVE,5311,ASR,PUNJAB,,ACTIVE,RETAIL,1.0,1.0,0.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6764,2.0,15854.73,7927.365,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,rama-vora,TRANSPRT,PARTNERSHIP,ACTIVE,4131,HYDERABAD,TELANGANA,892.82,ACTIVE,TRANSPRT,1.0,1.0,0.0,0.0,False,0.0,False,,8.879018167155753,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5529,3.0,24695.9,8231.966666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Ganguly, Mukherjee and Boase",GROCERIES,PRIVATE_LIMITED,ACTIVE,,MADRAS,TAMIL_NADU,879.0,ACTIVE,GROCERIES,1.0,1.0,1.0,0.0,False,0.0,False,,9.365149791429655,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5011,4.0,50896.49,12724.1225,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1839,4.0,54330.909999999996,13582.727499999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Krish Group,GROCERY_STORES,SOLE_PROPRIETOR,ACTIVE,05411,JALANDHAR,PUNJAB,1503.47,ACTIVE,GROCERY_STORES,1.0,1.0,1.0,0.0,False,0.0,False,,9.034252429380034,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3881,2.0,9290.91,4645.455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7131,2.0,28014.41,14007.205,2.0,0.0,1.0,486.96,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH3999,1.0,5396.0,5396.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7883,1.0,8873.22,8873.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2587,4.0,63635.3,15908.825,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9459,3.0,10195.77,3398.59,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,PARTNERSHIP,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,5920.09,ACTIVE,GROCERY | TRANSPORT,1.0,2.0,0.0,0.0,True,0.0,False,,0.574077421120287,False,False,1,inconsistent merchant-master records,WATCH
MCH9285,1.0,16954.73,16954.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5666,2.0,5815.389999999999,2907.6949999999997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5241,1.0,14888.67,14888.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4685,4.0,30832.300000000003,10277.433333333334,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Mukhopadhyay-Cheema,BOOKS,PRIVATE_LIMITED,SUSPENDED,,CHENNAI,TAMIL_NADU,,SUSPENDED,BOOKS,1.0,1.0,2.0,2.0,False,0.0,False,,,False,False,1,suspended merchant-master status,WATCH
MCH5747,2.0,32993.95,16496.975,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"NARASIMHAN, DOSHI AND PALL",FOOD,PRIVATE_LIMITED,ACTIVE,5812,CALCUTTA,WEST_BENGAL,4280.12,ACTIVE,FOOD,1.0,1.0,0.0,0.0,False,0.0,False,,3.8543253460183355,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1250,2.0,19895.079999999998,9947.539999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1162.22,ACTIVE | SUSPENDED,BUS_TAXI | EATING_PLACE | GROCERY_STORE,2.0,3.0,0.0,1.0,True,0.0,False,,8.559085199015676,False,False,2,inconsistent merchant-master records; suspended merchant-master status,WATCH
MCH6661,3.0,25133.18,8377.726666666667,3.0,1.0,1.0,350.19,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.3333333333333333,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH4279,2.0,25161.670000000002,12580.835000000001,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2904,1.0,9602.0,9602.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,IYENGAR-COMAR,OTHER,PRIVATE_LIMITED,ACTIVE,5999,DELHI,DELHI,1147.91,ACTIVE,OTHER,1.0,1.0,0.0,0.0,False,0.0,False,,8.364767272695595,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7925,2.0,31001.789999999997,15500.894999999999,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,SOLE_PROPRIETOR,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2480.62,ACTIVE,BUS_TAXI | HOTEL_LODGING,1.0,2.0,0.0,0.0,True,0.0,False,,6.248798687424918,False,False,1,inconsistent merchant-master records,WATCH
MCH8973,2.0,9849.04,9849.04,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2203,2.0,31522.02,15761.01,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"DAR, KHURANA AND VASA",RESTAURANT,SOLE_PROPRIETOR,ACTIVE,5812,JAIPUR,RAJASTHAN,14312.42,ACTIVE,RESTAURANT,1.0,1.0,0.0,0.0,False,0.0,False,,1.1012120941112684,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2375,2.0,34259.09,17129.545,2.0,0.0,2.0,976.66,0.0,2.0,2.0,0.0,,,,,,,,,,,0.0,0.0,,,,1.0,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH1129,4.0,53151.53,17717.176666666666,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2252,1.0,19676.53,19676.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4406,2.0,26649.629999999997,13324.814999999999,2.0,0.0,1.0,584.72,0.0,0.0,1.0,1.0,"Chand, Ahuja and Behl",HOTEL_LODGING,PRIVATE_LIMITED,ACTIVE,07011,PUNE,MAHARASHTRA,3629.0,ACTIVE,HOTEL_LODGING,1.0,1.0,1.0,0.0,False,0.5,False,,3.6717594378616694,False,True,2,high chargeback activity; disconnected user-merchant relationship,WATCH
MCH8601,2.0,24270.87,12135.435,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CHAHAL-PAREKH,FOOD,PRIVATE_LIMITED,ACTIVE,5812,ASR,PUNJAB,,ACTIVE,FOOD,1.0,1.0,0.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3368,3.0,28620.07,9540.023333333333,3.0,0.0,1.0,4428.67,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.3333333333333333,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH4925,2.0,34134.03,17067.015,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9545,2.0,10330.4,5165.2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5160,2.0,15161.48,7580.74,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,subramanian inc,HOTEL,PARTNERSHIP,ACTIVE,7011,AMRITSAR,PUNJAB,1435.76,ACTIVE,HOTEL,1.0,1.0,0.0,0.0,False,0.0,False,,5.279949295146821,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9518,4.0,39336.96,9834.24,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4379,6.0,58051.94,9675.323333333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,True,0.0,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6125,1.0,10464.89,10464.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8902,1.0,20169.63,20169.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sabharwal Ltd,KIRANA,SOLE_PROPRIETOR,ACTIVE,5411,AMRITSAR,PUNJAB,,ACTIVE,KIRANA,1.0,1.0,0.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9399,2.0,13809.89,6904.945,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9324,2.0,18032.57,9016.285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5286,1.0,6873.18,6873.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9125,5.0,68745.82,13749.164,5.0,0.0,1.0,2164.0,1.0,1.0,1.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,5311,MULTIPLE_VALUES,MULTIPLE_VALUES,2365.145,ACTIVE,DEPARTMENT_STORES | MISCELLANEOUS,1.0,2.0,1.0,0.0,True,0.2,True,0.2,5.813243585488417,True,True,5,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; high chargeback activity at at least 5 transactions; inconsistent merchant-master records,ELEVATED_REVIEW
MCH4658,2.0,20917.0,10458.5,2.0,0.0,1.0,664.5,0.0,0.0,1.0,1.0,Kapadia Inc,RETAIL,INDIVIDUAL,ACTIVE,5311,HYDERABAD,TELANGANA,2693.95,ACTIVE,RETAIL,1.0,1.0,0.0,0.0,False,0.5,False,,3.882217561573155,False,True,2,high chargeback activity; disconnected user-merchant relationship,WATCH
MCH3651,2.0,39457.43,19728.715,2.0,0.0,1.0,786.31,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH1219,2.0,36141.869999999995,18070.934999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2174.0,ACTIVE,FOOD_SERVICES | GARMENTS | PHARMACIES,1.0,3.0,2.0,0.0,True,0.0,False,,8.312297608095674,False,False,1,inconsistent merchant-master records,WATCH
MCH9274,3.0,43609.78,14536.593333333332,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9555,1.0,11612.03,11612.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,PARTNERSHIP,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,7981.95,ACTIVE | INACTIVE,MEDICAL_STORE | TELECOM,2.0,2.0,0.0,0.0,True,0.0,False,,1.4547861111633122,False,False,1,inconsistent merchant-master records,WATCH
MCH3012,2.0,16407.57,8203.785,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sathe LLC,GROCERIES,PRIVATE_LIMITED,SUSPENDED,MISC,CHENNAI,TAMIL_NADU,448.76,SUSPENDED,GROCERIES,1.0,1.0,1.0,1.0,False,0.0,False,,18.28100766556734,False,False,1,suspended merchant-master status,WATCH
MCH9864,3.0,38494.229999999996,19247.114999999998,3.0,0.0,1.0,20286.73,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.3333333333333333,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH2693,3.0,26967.36,8989.12,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Tandon-Kaur,RETAIL,INDIVIDUAL,ACTIVE,5311,CHENNAI,TAMIL_NADU,1966.59,ACTIVE,RETAIL,1.0,1.0,0.0,0.0,False,0.0,False,,4.570917171347358,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8760,2.0,24610.41,12305.205,2.0,0.0,1.0,2591.32,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH7505,1.0,6047.62,6047.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9048,2.0,46625.11,23312.555,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,5812,MULTIPLE_VALUES,MULTIPLE_VALUES,507.025,ACTIVE | SUSPENDED,FOOD | RESTAURANTS,2.0,2.0,1.0,1.0,True,0.0,False,,45.97910359449732,False,False,2,inconsistent merchant-master records; suspended merchant-master status,WATCH
MCH5165,2.0,34088.81,17044.405,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4116,1.0,11564.41,11564.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8063,4.0,70208.15,17552.0375,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1639,2.0,17528.65,8764.325,2.0,1.0,1.0,609.57,1.0,1.0,1.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,7799.0,ACTIVE | INACTIVE,GROCERY_STORE | MISC_RETAIL,2.0,2.0,1.0,0.0,True,0.5,False,,1.123775484036415,False,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; inconsistent merchant-master records,ELEVATED_REVIEW
MCH2200,3.0,6660.8,2220.266666666667,3.0,0.0,1.0,2672.78,0.0,1.0,1.0,1.0,Choudhry-Vig,TELECOM,PRIVATE_LIMITED,ACTIVE,4814,JAIPUR,RAJASTHAN,207.14,ACTIVE,TELECOM,1.0,1.0,0.0,0.0,False,0.3333333333333333,False,,10.718676579447074,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH8379,3.0,38790.9,12930.300000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,410.075,ACTIVE | SUSPENDED,BOOKS | PHARMACY,2.0,2.0,0.0,1.0,True,0.0,False,,31.5315491068707,False,False,2,inconsistent merchant-master records; suspended merchant-master status,WATCH
MCH3094,1.0,20124.62,20124.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1038.48,ACTIVE,GARMENTS | MOBILE_RECHARGE,1.0,2.0,0.0,0.0,True,0.0,False,,19.378919189584778,False,False,1,inconsistent merchant-master records,WATCH
MCH3319,2.0,8844.99,4422.495,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Jani, Tailor and Radhakrishnan",APPAREL,SOLE_PROPRIETOR,ACTIVE,5699,JALANDAR,PUNJAB,,ACTIVE,APPAREL,1.0,1.0,0.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
