node_id,node_type,degree,component_id,component_size,transaction_connected_component,risk_signal_count,investigation_priority
USR43330,USER,1,2005,5,True,1,WATCH
USR43331,USER,1,590,9,True,1,WATCH
USR43341,USER,1,2497,7,True,4,ELEVATED_REVIEW
USR43342,USER,1,158,42,True,1,WATCH
USR43343,USER,1,1155,21,True,2,WATCH
USR43344,USER,1,3803,2,True,1,WATCH
MCH6898,MERCHANT,1,3803,2,True,3,ELEVATED_REVIEW
USR43353,USER,1,3804,3,True,1,WATCH
MCH1864,MERCHANT,2,3804,3,True,3,ELEVATED_REVIEW
USR43359,USER,1,3805,5,True,1,WATCH
MCH1176,MERCHANT,4,3805,5,True,0,LOW
USR43361,USER,1,3319,7,True,1,WATCH
USR43371,USER,1,3806,2,True,4,ELEVATED_REVIEW
MCH1856,MERCHANT,1,3806,2,True,2,WATCH
USR43382,USER,1,3807,2,True,1,WATCH
MCH8738,MERCHANT,1,3807,2,True,3,ELEVATED_REVIEW
USR43386,USER,2,3808,6,True,1,WATCH
MCH1141,MERCHANT,2,3808,6,True,3,ELEVATED_REVIEW
MCH9948,MERCHANT,3,3808,6,True,3,ELEVATED_REVIEW
USR43387,USER,1,3809,3,True,1,WATCH
MCH3349,MERCHANT,2,3809,3,True,0,LOW
USR43388,USER,1,338,15,True,1,WATCH
USR43392,USER,1,3810,4,True,1,WATCH
MCH1238,MERCHANT,3,3810,4,True,0,LOW
USR43393,USER,1,3811,4,True,1,WATCH
MCH7685,MERCHANT,3,3811,4,True,0,LOW
USR43398,USER,3,1383,13,True,1,WATCH
MCH4030,MERCHANT,2,1383,13,True,0,LOW
MCH4459,MERCHANT,3,1383,13,True,1,WATCH
USR43408,USER,1,3812,3,True,1,WATCH
MCH7315,MERCHANT,2,3812,3,True,0,LOW
USR43411,USER,1,3690,5,True,1,WATCH
USR43413,USER,1,3813,7,True,1,WATCH
MCH8434,MERCHANT,3,3813,7,True,3,ELEVATED_REVIEW
USR43414,USER,1,46,6,True,1,WATCH
USR43423,USER,1,3814,3,True,1,WATCH
MCH3906,MERCHANT,2,3814,3,True,0,LOW
USR43429,USER,1,3815,2,True,1,WATCH
MCH3835,MERCHANT,1,3815,2,True,3,ELEVATED_REVIEW
USR43436,USER,1,3276,5,True,1,WATCH
USR43442,USER,4,1301,16,True,1,WATCH
MCH1223,MERCHANT,3,1301,16,True,0,LOW
MCH5179,MERCHANT,4,1301,16,True,0,LOW
USR43455,USER,1,3670,26,True,6,ELEVATED_REVIEW
USR43460,USER,3,3816,14,True,1,WATCH
MCH2189,MERCHANT,3,3816,14,True,0,LOW
MCH5110,MERCHANT,3,3816,14,True,4,ELEVATED_REVIEW
MCH6530,MERCHANT,4,3816,14,True,1,WATCH
USR43462,USER,1,3817,3,True,1,WATCH
MCH2237,MERCHANT,2,3817,3,True,0,LOW
USR43469,USER,2,27,25,True,1,WATCH
USR43470,USER,1,3818,3,True,1,WATCH
MCH5449,MERCHANT,2,3818,3,True,0,LOW
USR43478,USER,1,3819,4,True,2,WATCH
MCH8753,MERCHANT,3,3819,4,True,0,LOW
USR43482,USER,1,3145,7,True,1,WATCH
USR43483,USER,1,1570,6,True,1,WATCH
USR43491,USER,1,3820,2,True,1,WATCH
MCH4057,MERCHANT,1,3820,2,True,0,LOW
USR43492,USER,1,3821,3,True,1,WATCH
MCH6591,MERCHANT,2,3821,3,True,0,LOW
USR43499,USER,1,3822,3,True,4,ELEVATED_REVIEW
MCH1806,MERCHANT,2,3822,3,True,5,ELEVATED_REVIEW
USR43509,USER,1,293,6,True,2,WATCH
USR43514,USER,1,1908,5,True,1,WATCH
USR43516,USER,1,2389,8,True,1,WATCH
USR43518,USER,1,3823,2,True,1,WATCH
MCH7541,MERCHANT,1,3823,2,True,0,LOW
USR43522,USER,1,3824,4,True,1,WATCH
MCH8935,MERCHANT,3,3824,4,True,2,WATCH
USR43525,USER,1,1,8,True,1,WATCH
USR43527,USER,1,3825,3,True,1,WATCH
MCH1909,MERCHANT,2,3825,3,True,0,LOW
USR43530,USER,1,3479,6,True,1,WATCH
MCH6925,MERCHANT,3,3479,6,True,0,LOW
USR43532,USER,1,1291,9,True,1,WATCH
USR43533,USER,1,461,17,True,1,WATCH
USR43545,USER,1,3826,2,True,1,WATCH
MCH1105,MERCHANT,1,3826,2,True,0,LOW
USR43557,USER,1,342,9,True,1,WATCH
USR43558,USER,1,1884,13,True,1,WATCH
MCH9577,MERCHANT,4,1884,13,True,0,LOW
USR43563,USER,1,3827,4,True,1,WATCH
MCH5325,MERCHANT,3,3827,4,True,0,LOW
USR43566,USER,1,3075,8,True,1,WATCH
USR43590,USER,1,1771,14,True,1,WATCH
MCH6596,MERCHANT,4,1771,14,True,0,LOW
USR43607,USER,1,479,18,True,1,WATCH
USR43610,USER,2,789,15,True,1,WATCH
MCH5384,MERCHANT,2,789,15,True,0,LOW
USR43611,USER,1,3417,9,True,1,WATCH
MCH8403,MERCHANT,4,3417,9,True,2,WATCH
USR43614,USER,1,1023,12,True,1,WATCH
USR43619,USER,1,3550,5,True,1,WATCH
USR43629,USER,1,461,17,True,1,WATCH
USR43644,USER,1,3411,9,True,1,WATCH
USR43656,USER,1,3828,4,True,1,WATCH
MCH2596,MERCHANT,3,3828,4,True,0,LOW
USR43663,USER,1,3829,5,True,1,WATCH
MCH6291,MERCHANT,4,3829,5,True,2,WATCH
USR43666,USER,1,345,5,True,1,WATCH
USR43667,USER,1,1386,5,True,1,WATCH
USR43671,USER,1,3486,8,True,2,WATCH
USR43676,USER,1,1920,12,True,1,WATCH
MCH4970,MERCHANT,6,1920,12,True,3,ELEVATED_REVIEW
USR43679,USER,1,1770,5,True,1,WATCH
USR43682,USER,1,702,9,True,1,WATCH
USR43697,USER,2,378,6,True,1,WATCH
MCH1622,MERCHANT,2,378,6,True,0,LOW
USR43713,USER,1,2022,4,True,1,WATCH
USR43719,USER,1,2078,4,True,2,WATCH
USR43725,USER,1,336,9,True,1,WATCH
MCH3000,MERCHANT,3,336,9,True,0,LOW
USR43728,USER,1,712,5,True,1,WATCH
USR43731,USER,1,2259,6,True,1,WATCH
USR43734,USER,1,22,11,True,1,WATCH
USR43735,USER,1,3830,2,True,1,WATCH
MCH7890,MERCHANT,1,3830,2,True,0,LOW
USR43737,USER,1,1298,16,True,2,WATCH
USR43738,USER,1,2540,4,True,1,WATCH
USR43756,USER,1,2715,5,True,1,WATCH
USR43767,USER,1,245,34,True,1,WATCH
USR43769,USER,1,3831,2,True,1,WATCH
MCH2227,MERCHANT,1,3831,2,True,0,LOW
USR43775,USER,1,2701,5,True,1,WATCH
USR43779,USER,1,3832,5,True,2,WATCH
MCH6921,MERCHANT,4,3832,5,True,3,ELEVATED_REVIEW
USR43786,USER,1,1472,9,True,1,WATCH
USR43788,USER,1,3833,3,True,1,WATCH
MCH3341,MERCHANT,2,3833,3,True,3,ELEVATED_REVIEW
USR43792,USER,2,1834,11,True,1,WATCH
MCH3967,MERCHANT,2,1834,11,True,0,LOW
USR43795,USER,1,27,25,True,1,WATCH
USR43797,USER,1,1960,4,True,1,WATCH
USR43806,USER,1,3834,3,True,1,WATCH
MCH9356,MERCHANT,2,3834,3,True,0,LOW
USR43818,USER,1,661,3,True,1,WATCH
USR43820,USER,1,878,4,True,1,WATCH
USR43827,USER,1,1511,5,True,4,ELEVATED_REVIEW
USR43828,USER,1,2793,4,True,1,WATCH
USR43838,USER,1,1936,5,True,1,WATCH
USR43840,USER,1,3835,3,True,1,WATCH
MCH4781,MERCHANT,2,3835,3,True,0,LOW
USR43841,USER,1,555,11,True,1,WATCH
USR43842,USER,1,3836,2,True,4,ELEVATED_REVIEW
MCH1965,MERCHANT,1,3836,2,True,4,ELEVATED_REVIEW
USR43843,USER,1,3837,3,True,1,WATCH
MCH5380,MERCHANT,2,3837,3,True,3,ELEVATED_REVIEW
USR43844,USER,2,288,9,True,1,WATCH
USR43852,USER,1,3838,2,True,1,WATCH
MCH2453,MERCHANT,1,3838,2,True,0,LOW
USR43853,USER,1,445,32,True,1,WATCH
USR43854,USER,1,1673,3,True,1,WATCH
USR43857,USER,1,1046,12,True,1,WATCH
USR43859,USER,1,3839,4,True,1,WATCH
MCH1838,MERCHANT,3,3839,4,True,4,ELEVATED_REVIEW
USR43865,USER,2,2294,5,True,1,WATCH
MCH9716,MERCHANT,2,2294,5,True,0,LOW
USR43877,USER,1,3840,2,True,1,WATCH
MCH6208,MERCHANT,1,3840,2,True,1,WATCH
USR43879,USER,1,952,6,True,1,WATCH
USR43886,USER,1,1085,3,True,1,WATCH
USR43888,USER,1,3841,4,True,1,WATCH
MCH9069,MERCHANT,3,3841,4,True,3,ELEVATED_REVIEW
USR43897,USER,2,445,32,True,2,WATCH
MCH9341,MERCHANT,3,445,32,True,3,ELEVATED_REVIEW
USR43901,USER,2,1108,19,True,1,WATCH
USR43903,USER,1,766,4,True,1,WATCH
USR43907,USER,1,100,12,True,1,WATCH
USR43916,USER,1,3842,2,True,1,WATCH
MCH2396,MERCHANT,1,3842,2,True,0,LOW
USR43923,USER,1,1298,16,True,1,WATCH
USR43928,USER,1,1397,6,True,1,WATCH
USR43940,USER,1,983,5,True,1,WATCH
USR43944,USER,1,1451,10,True,4,ELEVATED_REVIEW
MCH4861,MERCHANT,2,1451,10,True,3,ELEVATED_REVIEW
USR43946,USER,1,898,4,True,1,WATCH
USR43951,USER,1,3843,2,True,1,WATCH
MCH7005,MERCHANT,1,3843,2,True,3,ELEVATED_REVIEW
USR43953,USER,1,2887,5,True,1,WATCH
USR43957,USER,1,1388,4,True,1,WATCH
USR43962,USER,1,3844,2,True,1,WATCH
MCH2872,MERCHANT,1,3844,2,True,0,LOW
USR43965,USER,1,3749,5,True,1,WATCH
USR43969,USER,1,94,16,True,1,WATCH
USR43975,USER,1,203,37,True,1,WATCH
MCH2482,MERCHANT,5,203,37,True,0,LOW
USR43994,USER,2,219,10,True,1,WATCH
USR43996,USER,1,1229,12,True,1,WATCH
USR44002,USER,1,3845,3,True,1,WATCH
MCH4103,MERCHANT,2,3845,3,True,0,LOW
USR44009,USER,1,3322,3,True,1,WATCH
USR44011,USER,1,3346,4,True,1,WATCH
USR44012,USER,1,3005,4,True,1,WATCH
USR44013,USER,1,838,16,True,1,WATCH
USR44018,USER,2,2633,7,True,1,WATCH
MCH9051,MERCHANT,3,2633,7,True,0,LOW
USR44021,USER,2,49,17,True,1,WATCH
MCH4733,MERCHANT,6,49,17,True,0,LOW
USR44023,USER,2,1452,11,True,1,WATCH
USR44025,USER,1,1605,14,True,1,WATCH
USR44030,USER,1,2884,4,True,1,WATCH
USR44033,USER,2,3846,4,True,1,WATCH
MCH2713,MERCHANT,2,3846,4,True,1,WATCH
MCH3467,MERCHANT,1,3846,4,True,0,LOW
USR44035,USER,2,2052,11,True,1,WATCH
MCH2966,MERCHANT,2,2052,11,True,0,LOW
USR44040,USER,1,3847,4,True,1,WATCH
MCH5696,MERCHANT,3,3847,4,True,0,LOW
USR44047,USER,1,733,16,True,1,WATCH
USR44049,USER,1,78,27,True,1,WATCH
USR44060,USER,1,3848,2,True,4,ELEVATED_REVIEW
MCH3490,MERCHANT,1,3848,2,True,1,WATCH
USR44066,USER,1,3443,4,True,1,WATCH
USR44073,USER,1,2766,5,True,1,WATCH
USR44076,USER,1,932,18,True,4,ELEVATED_REVIEW
USR44078,USER,1,3849,3,True,1,WATCH
MCH1056,MERCHANT,2,3849,3,True,0,LOW
USR44080,USER,1,3850,4,True,1,WATCH
MCH6688,MERCHANT,3,3850,4,True,0,LOW
USR44082,USER,1,3666,4,True,1,WATCH
USR44083,USER,1,262,5,True,1,WATCH
USR44093,USER,1,1621,4,True,1,WATCH
USR44095,USER,1,1590,13,True,1,WATCH
USR44102,USER,1,536,12,True,1,WATCH
USR44108,USER,2,1605,14,True,1,WATCH
MCH1580,MERCHANT,2,1605,14,True,0,LOW
USR44123,USER,2,1,8,True,1,WATCH
USR44137,USER,1,3851,3,True,1,WATCH
MCH9307,MERCHANT,2,3851,3,True,0,LOW
USR44144,USER,1,3852,4,True,1,WATCH
MCH1447,MERCHANT,3,3852,4,True,1,WATCH
USR44153,USER,1,1037,6,True,1,WATCH
USR44166,USER,1,353,16,True,1,WATCH
MCH1206,MERCHANT,4,353,16,True,0,LOW
USR44167,USER,1,576,22,True,2,WATCH
USR44171,USER,1,75,3,True,1,WATCH
USR44172,USER,2,1343,15,True,1,WATCH
MCH6343,MERCHANT,2,1343,15,True,1,WATCH
USR44174,USER,1,3853,3,True,1,WATCH
MCH1167,MERCHANT,2,3853,3,True,0,LOW
USR44175,USER,1,1842,4,True,1,WATCH
USR44177,USER,1,3854,6,True,1,WATCH
MCH5238,MERCHANT,3,3854,6,True,3,ELEVATED_REVIEW
USR44178,USER,1,880,15,True,1,WATCH
USR44184,USER,1,272,27,True,1,WATCH
USR44189,USER,1,1819,5,True,1,WATCH
USR44191,USER,1,3855,11,True,1,WATCH
MCH6154,MERCHANT,3,3855,11,True,3,ELEVATED_REVIEW
USR44200,USER,1,3856,3,True,1,WATCH
MCH7838,MERCHANT,2,3856,3,True,3,ELEVATED_REVIEW
USR44206,USER,1,3857,4,True,1,WATCH
MCH2275,MERCHANT,3,3857,4,True,0,LOW
USR44208,USER,1,3858,4,True,1,WATCH
MCH1579,MERCHANT,3,3858,4,True,0,LOW
USR44212,USER,2,2117,10,True,1,WATCH
USR44214,USER,1,514,8,True,1,WATCH
USR44217,USER,2,3859,8,True,1,WATCH
MCH3390,MERCHANT,2,3859,8,True,0,LOW
MCH7194,MERCHANT,1,3859,8,True,3,ELEVATED_REVIEW
USR44221,USER,1,3860,2,True,1,WATCH
MCH2348,MERCHANT,1,3860,2,True,0,LOW
USR44222,USER,1,630,39,True,1,WATCH
USR44225,USER,1,79,5,True,1,WATCH
USR44227,USER,1,91,35,True,2,WATCH
USR44228,USER,1,746,3,True,1,WATCH
USR44229,USER,1,884,8,True,1,WATCH
MCH6970,MERCHANT,4,884,8,True,1,WATCH
USR44238,USER,1,1503,4,True,1,WATCH
USR44247,USER,1,1245,3,True,2,WATCH
USR44274,USER,1,660,8,True,1,WATCH
USR44275,USER,1,3861,3,True,1,WATCH
MCH7151,MERCHANT,2,3861,3,True,3,ELEVATED_REVIEW
USR44282,USER,1,3862,4,True,1,WATCH
MCH9255,MERCHANT,3,3862,4,True,0,LOW
USR44286,USER,1,3863,2,True,1,WATCH
MCH3607,MERCHANT,1,3863,2,True,0,LOW
USR44289,USER,1,504,9,True,1,WATCH
USR44295,USER,2,136,38,True,1,WATCH
MCH1866,MERCHANT,3,136,38,True,0,LOW
MCH4412,MERCHANT,3,136,38,True,0,LOW
USR44298,USER,1,907,3,True,1,WATCH
USR44302,USER,1,3864,3,True,1,WATCH
MCH6371,MERCHANT,2,3864,3,True,0,LOW
USR44304,USER,1,2545,6,True,1,WATCH
USR44316,USER,1,3865,5,True,1,WATCH
MCH6645,MERCHANT,2,3865,5,True,4,ELEVATED_REVIEW
USR44321,USER,1,3866,3,True,2,WATCH
MCH8446,MERCHANT,2,3866,3,True,1,WATCH
USR44326,USER,2,932,18,True,1,WATCH
USR44329,USER,1,3867,3,True,1,WATCH
MCH2272,MERCHANT,2,3867,3,True,0,LOW
USR44330,USER,1,3868,5,True,1,WATCH
MCH6889,MERCHANT,4,3868,5,True,4,ELEVATED_REVIEW
USR44331,USER,1,1013,8,True,1,WATCH
USR44336,USER,1,499,30,True,1,WATCH
MCH9969,MERCHANT,3,499,30,True,0,LOW
USR44339,USER,1,3869,6,True,1,WATCH
MCH2705,MERCHANT,5,3869,6,True,0,LOW
USR44351,USER,1,2833,12,True,1,WATCH
USR44358,USER,1,2892,3,True,1,WATCH
USR44359,USER,2,862,10,True,1,WATCH
USR44364,USER,1,3556,9,True,1,WATCH
MCH2711,MERCHANT,3,3556,9,True,2,WATCH
USR44375,USER,2,3326,4,True,2,WATCH
MCH7883,MERCHANT,1,3326,4,True,0,LOW
USR44377,USER,1,630,39,True,1,WATCH
USR44379,USER,1,741,6,True,1,WATCH
USR44388,USER,1,58,15,True,1,WATCH
USR44389,USER,1,3870,3,True,1,WATCH
MCH1932,MERCHANT,2,3870,3,True,0,LOW
USR44392,USER,1,932,18,True,1,WATCH
USR44395,USER,1,1209,4,True,1,WATCH
USR44398,USER,1,3871,3,True,1,WATCH
MCH5662,MERCHANT,2,3871,3,True,1,WATCH
USR44400,USER,1,69,3,True,1,WATCH
USR44402,USER,1,1464,5,True,1,WATCH
USR44406,USER,1,3872,2,True,1,WATCH
MCH4077,MERCHANT,1,3872,2,True,1,WATCH
USR44407,USER,1,1290,7,True,1,WATCH
USR44424,USER,1,2806,8,True,4,ELEVATED_REVIEW
USR44426,USER,1,3873,3,True,1,WATCH
MCH6761,MERCHANT,2,3873,3,True,0,LOW
USR44431,USER,2,3874,4,True,5,ELEVATED_REVIEW
MCH3492,MERCHANT,2,3874,4,True,2,WATCH
MCH3717,MERCHANT,1,3874,4,True,3,ELEVATED_REVIEW
USR44433,USER,1,2214,12,True,1,WATCH
USR44435,USER,1,183,18,True,5,ELEVATED_REVIEW
USR44441,USER,1,3875,4,True,1,WATCH
MCH5652,MERCHANT,3,3875,4,True,0,LOW
USR44442,USER,1,439,3,True,1,WATCH
USR44445,USER,1,2061,8,True,1,WATCH
MCH3097,MERCHANT,2,2061,8,True,0,LOW
USR44446,USER,1,580,11,True,1,WATCH
USR44452,USER,2,21,12,True,1,WATCH
USR44454,USER,1,3876,4,True,2,WATCH
MCH2470,MERCHANT,3,3876,4,True,2,WATCH
USR44472,USER,1,509,9,True,1,WATCH
USR44486,USER,1,2170,13,True,1,WATCH
USR44487,USER,1,3877,3,True,1,WATCH
MCH9357,MERCHANT,2,3877,3,True,0,LOW
USR44494,USER,1,1487,7,True,1,WATCH
USR44504,USER,1,3878,2,True,1,WATCH
MCH7116,MERCHANT,1,3878,2,True,0,LOW
USR44506,USER,1,2077,5,True,1,WATCH
USR44508,USER,1,3879,3,True,1,WATCH
MCH3405,MERCHANT,2,3879,3,True,0,LOW
USR44510,USER,1,3880,2,True,1,WATCH
MCH2111,MERCHANT,1,3880,2,True,0,LOW
USR44520,USER,1,872,8,True,1,WATCH
USR44523,USER,1,1135,7,True,1,WATCH
USR44524,USER,1,3881,3,True,1,WATCH
MCH8003,MERCHANT,2,3881,3,True,0,LOW
USR44525,USER,1,3882,2,True,1,WATCH
MCH4849,MERCHANT,1,3882,2,True,0,LOW
USR44536,USER,1,2806,8,True,1,WATCH
USR44543,USER,1,1289,11,True,1,WATCH
MCH4522,MERCHANT,4,1289,11,True,0,LOW
USR44544,USER,1,3883,4,True,4,ELEVATED_REVIEW
MCH2358,MERCHANT,3,3883,4,True,0,LOW
USR44547,USER,2,3884,5,True,1,WATCH
MCH1063,MERCHANT,2,3884,5,True,0,LOW
MCH3780,MERCHANT,2,3884,5,True,2,WATCH
USR44556,USER,1,3342,21,True,1,WATCH
USR44559,USER,2,1208,11,True,1,WATCH
MCH5983,MERCHANT,4,1208,11,True,0,LOW
USR44564,USER,2,1118,10,True,1,WATCH
USR44574,USER,1,1800,4,True,2,WATCH
USR44576,USER,1,1045,4,True,1,WATCH
USR44582,USER,1,3885,2,True,1,WATCH
MCH8349,MERCHANT,1,3885,2,True,3,ELEVATED_REVIEW
USR44585,USER,1,2711,4,True,1,WATCH
USR44588,USER,1,950,13,True,1,WATCH
USR44591,USER,1,1256,8,True,1,WATCH
MCH1346,MERCHANT,4,1256,8,True,0,LOW
USR44610,USER,1,2812,5,True,1,WATCH
USR44617,USER,1,3886,5,True,1,WATCH
MCH3205,MERCHANT,4,3886,5,True,0,LOW
USR44628,USER,1,2037,10,True,1,WATCH
USR44629,USER,2,3887,4,True,1,WATCH
MCH9089,MERCHANT,1,3887,4,True,0,LOW
MCH9976,MERCHANT,2,3887,4,True,3,ELEVATED_REVIEW
USR44631,USER,1,2549,10,True,2,WATCH
USR44632,USER,1,2,35,True,1,WATCH
MCH4894,MERCHANT,3,2,35,True,0,LOW
USR44640,USER,1,3161,3,True,1,WATCH
USR44641,USER,1,1591,7,True,1,WATCH
USR44646,USER,1,1818,6,True,1,WATCH
USR44667,USER,1,3888,2,True,1,WATCH
MCH3183,MERCHANT,1,3888,2,True,0,LOW
USR44668,USER,1,10,15,True,1,WATCH
USR44669,USER,2,78,27,True,2,WATCH
USR44674,USER,1,1017,6,True,1,WATCH
USR44676,USER,1,3889,3,True,1,WATCH
MCH4510,MERCHANT,2,3889,3,True,0,LOW
USR44681,USER,1,2159,4,True,1,WATCH
USR44692,USER,1,733,16,True,1,WATCH
MCH9620,MERCHANT,5,733,16,True,1,WATCH
USR44694,USER,1,3890,3,True,2,WATCH
MCH8303,MERCHANT,2,3890,3,True,0,LOW
USR44698,USER,1,483,4,True,1,WATCH
USR44704,USER,2,3891,9,True,2,WATCH
MCH6828,MERCHANT,1,3891,9,True,0,LOW
MCH9999,MERCHANT,4,3891,9,True,0,LOW
USR44710,USER,1,3892,3,True,1,WATCH
MCH5062,MERCHANT,2,3892,3,True,3,ELEVATED_REVIEW
USR44711,USER,2,615,7,True,1,WATCH
MCH9794,MERCHANT,2,615,7,True,0,LOW
USR44722,USER,1,2171,4,True,1,WATCH
USR44729,USER,1,352,7,True,1,WATCH
USR44736,USER,1,2306,6,True,1,WATCH
USR44737,USER,1,3060,4,True,1,WATCH
USR44750,USER,1,2550,6,True,1,WATCH
MCH3351,MERCHANT,2,2550,6,True,1,WATCH
USR44752,USER,1,1180,6,True,1,WATCH
USR44757,USER,1,1926,18,True,1,WATCH
MCH1188,MERCHANT,2,1926,18,True,3,ELEVATED_REVIEW
USR44763,USER,1,672,6,True,1,WATCH
USR44773,USER,1,3874,4,True,2,WATCH
USR44774,USER,1,3893,3,True,2,WATCH
MCH5560,MERCHANT,2,3893,3,True,0,LOW
USR44779,USER,1,2721,14,True,1,WATCH
MCH8121,MERCHANT,4,2721,14,True,0,LOW
USR44781,USER,1,607,11,True,1,WATCH
USR44782,USER,1,3247,4,True,1,WATCH
USR44800,USER,1,2816,5,True,1,WATCH
USR44812,USER,1,1512,4,True,1,WATCH
USR44816,USER,1,3316,4,True,1,WATCH
USR44818,USER,2,105,17,True,1,WATCH
USR44825,USER,2,1962,15,True,1,WATCH
USR44832,USER,2,3190,7,True,1,WATCH
MCH8123,MERCHANT,3,3190,7,True,0,LOW
USR44834,USER,1,3894,3,True,1,WATCH
MCH5972,MERCHANT,2,3894,3,True,4,ELEVATED_REVIEW
USR44848,USER,1,1583,12,True,4,ELEVATED_REVIEW
MCH3565,MERCHANT,4,1583,12,True,0,LOW
USR44849,USER,1,598,12,True,5,ELEVATED_REVIEW
MCH7720,MERCHANT,3,598,12,True,1,WATCH
USR44850,USER,1,630,39,True,2,WATCH
USR44854,USER,1,1878,4,True,2,WATCH
USR44862,USER,1,461,17,True,1,WATCH
USR44865,USER,1,1380,4,True,1,WATCH
USR44866,USER,1,3895,4,True,1,WATCH
MCH7639,MERCHANT,3,3895,4,True,1,WATCH
USR44867,USER,1,3896,4,True,1,WATCH
MCH8586,MERCHANT,3,3896,4,True,0,LOW
USR44870,USER,1,3897,3,True,1,WATCH
MCH2798,MERCHANT,2,3897,3,True,0,LOW
USR44881,USER,1,3898,5,True,1,WATCH
MCH3013,MERCHANT,3,3898,5,True,3,ELEVATED_REVIEW
USR44883,USER,2,838,16,True,1,WATCH
MCH7969,MERCHANT,2,838,16,True,0,LOW
USR44887,USER,1,2822,5,True,1,WATCH
USR44894,USER,1,1897,4,True,1,WATCH
USR44899,USER,1,3899,2,True,1,WATCH
MCH3908,MERCHANT,1,3899,2,True,0,LOW
USR44900,USER,1,855,3,True,1,WATCH
USR44917,USER,2,42,13,True,1,WATCH
USR44937,USER,1,3217,4,True,1,WATCH
USR44943,USER,1,918,34,True,1,WATCH
USR44944,USER,1,1739,3,True,1,WATCH
USR44948,USER,1,3900,4,True,1,WATCH
MCH2986,MERCHANT,3,3900,4,True,1,WATCH
USR44953,USER,1,180,5,True,5,ELEVATED_REVIEW
USR44960,USER,1,1313,5,True,2,WATCH
USR44961,USER,1,3901,3,True,1,WATCH
MCH3233,MERCHANT,2,3901,3,True,0,LOW
USR44965,USER,1,3902,4,True,1,WATCH
MCH1746,MERCHANT,3,3902,4,True,0,LOW
USR44967,USER,1,3753,5,True,1,WATCH
USR44983,USER,1,3903,3,True,1,WATCH
MCH7346,MERCHANT,2,3903,3,True,3,ELEVATED_REVIEW
USR44995,USER,1,277,12,True,1,WATCH
MCH3047,MERCHANT,3,277,12,True,0,LOW
USR44997,USER,2,37,28,True,1,WATCH
MCH4786,MERCHANT,3,37,28,True,4,ELEVATED_REVIEW
USR45002,USER,1,2814,3,True,1,WATCH
USR45003,USER,3,189,23,True,1,WATCH
MCH5169,MERCHANT,2,189,23,True,0,LOW
USR45006,USER,1,3904,3,True,1,WATCH
MCH7326,MERCHANT,2,3904,3,True,3,ELEVATED_REVIEW
USR45010,USER,1,2021,3,True,1,WATCH
USR45013,USER,1,272,27,True,1,WATCH
MCH6515,MERCHANT,2,272,27,True,0,LOW
USR45018,USER,1,3905,4,True,2,WATCH
MCH2787,MERCHANT,3,3905,4,True,0,LOW
USR45027,USER,1,44,7,True,1,WATCH
USR45031,USER,1,705,3,True,1,WATCH
USR45033,USER,1,2527,5,True,1,WATCH
USR45036,USER,1,3637,6,True,1,WATCH
USR45038,USER,1,3906,3,True,1,WATCH
MCH4210,MERCHANT,2,3906,3,True,0,LOW
USR45039,USER,2,3413,5,True,1,WATCH
MCH9269,MERCHANT,2,3413,5,True,0,LOW
USR45063,USER,1,652,9,True,1,WATCH
USR45066,USER,1,3907,7,True,1,WATCH
MCH2576,MERCHANT,3,3907,7,True,3,ELEVATED_REVIEW
USR45077,USER,1,2247,5,True,1,WATCH
USR45083,USER,2,2213,8,True,1,WATCH
MCH8453,MERCHANT,2,2213,8,True,1,WATCH
USR45084,USER,1,2615,4,True,1,WATCH
USR45085,USER,1,3908,2,True,1,WATCH
MCH4143,MERCHANT,1,3908,2,True,3,ELEVATED_REVIEW
USR45092,USER,1,774,35,True,2,WATCH
MCH1769,MERCHANT,4,774,35,True,1,WATCH
USR45095,USER,1,614,12,True,1,WATCH
USR45098,USER,1,3909,4,True,1,WATCH
MCH9778,MERCHANT,3,3909,4,True,3,ELEVATED_REVIEW
USR45101,USER,2,1583,12,True,1,WATCH
MCH6115,MERCHANT,3,1583,12,True,0,LOW
USR45102,USER,1,410,9,True,1,WATCH
USR45116,USER,1,3910,4,True,1,WATCH
MCH1609,MERCHANT,3,3910,4,True,0,LOW
USR45124,USER,1,1388,4,True,1,WATCH
USR45125,USER,1,2033,6,True,2,WATCH
USR45128,USER,1,3911,3,True,1,WATCH
MCH4589,MERCHANT,2,3911,3,True,1,WATCH
USR45133,USER,1,1170,11,True,1,WATCH
USR45142,USER,1,3912,4,True,1,WATCH
MCH1212,MERCHANT,3,3912,4,True,0,LOW
USR45153,USER,1,3331,3,True,1,WATCH
USR45154,USER,1,3913,7,True,1,WATCH
MCH7549,MERCHANT,6,3913,7,True,0,LOW
USR45155,USER,1,3914,2,True,1,WATCH
MCH6830,MERCHANT,1,3914,2,True,0,LOW
USR45160,USER,1,3907,7,True,1,WATCH
MCH9521,MERCHANT,2,3907,7,True,2,WATCH
USR45169,USER,1,3915,3,True,1,WATCH
MCH7659,MERCHANT,2,3915,3,True,1,WATCH
USR45173,USER,1,3197,5,True,1,WATCH
USR45181,USER,1,3916,3,True,1,WATCH
MCH3832,MERCHANT,2,3916,3,True,0,LOW
USR45182,USER,1,1789,9,True,1,WATCH
MCH4197,MERCHANT,3,1789,9,True,0,LOW
USR45186,USER,1,483,4,True,1,WATCH
USR45195,USER,1,2318,3,True,1,WATCH
